3/12/2022 15:15:38: [G_Auto 1] :  Store Text Value (Shared) for Kaja Juvan: info = marketName: Juvan v Sorribes Tormo - Match Odds; runnerA: Kaja Juvan; runnerB: Sara Sorribes Tormo 
3/12/2022 15:15:38: [G_Auto 1] :  Store Value (Shared) for market: aId = 9635566
3/12/2022 15:15:38: [G_Auto 1] :  Store Value (Shared) for market: bId = 6356637
3/12/2022 23:16:18:  Guardian has detected that the market is in-play
3/12/2022 23:16:18:  Guardian has detected that the market is suspended
3/12/2022 23:16:21: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.14; bBsp: 1.87; volume: 22197.78 
3/12/2022 23:16:21: [G_Auto 1] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.14; bBsp: 1.87; volume: 22197.78 
3/12/2022 23:16:21:  Guardian has detected that the market is now unsuspended
3/12/2022 23:16:24: [G_Auto 2] :  0 Automation Signals Cleared
3/12/2022 23:18:53: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:19:56: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:20:31: [G_Auto 2] :  1 Automation Signals Cleared
3/12/2022 23:23:43: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:24:17: [G_Auto 2] :  1 Automation Signals Cleared
3/12/2022 23:27:36: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:28:38: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:29:40: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:30:00: [G_Auto 2] :  1 Automation Signals Cleared
3/12/2022 23:36:07: [G_Auto 2] :  Automation Signal for market: delay = 1
3/12/2022 23:36:20: [G_Auto 2] :  € 13.33 Lay bet placed on Kaja Juvan at 1.6. Fully matched at 1.6.  Ref: 11845          ( Fill or kill bet with 15 seconds delay.   )
3/12/2022 23:36:20: [G_Auto 1] :  Store Text Value (Shared) for Kaja Juvan: aPoints = point: 0; games: 3; sets: 0 
3/12/2022 23:36:20: [G_Auto 1] :  Store Text Value (Shared) for Kaja Juvan: aServing = serving:1
3/12/2022 23:36:20: [G_Auto 1] :  Store Text Value (Shared) for Sara Sorribes Tormo: bPoints = point: 0; games: 1; sets: 0 
3/12/2022 23:36:20: [G_Auto 1] :  Store Text Value (Shared) for Sara Sorribes Tormo: bServing = serving:0
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: price = 1.6
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: totalBack = 0
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: totalLay = 13.33
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: stake = 13.33
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: totalStake = 13.33
3/12/2022 23:36:20: [G_Auto 1] :  Store Value (Shared) for market: pl = -0.17
