4/5/2022 11:24:48: [G_Auto 2] :  Store Text Value (Shared) for Goncalo Oliveira: info = marketName: Oliveira v Ignacio Londero - Match Odds; runnerA: Goncalo Oliveira; runnerB: Juan Ignacio Londero 
4/5/2022 11:24:48: [G_Auto 2] :  Store Value (Shared) for market: aId = 9493180
4/5/2022 11:24:48: [G_Auto 2] :  Store Value (Shared) for market: bId = 7430086
4/5/2022 18:49:34:  Guardian has detected that the market is in-play
4/5/2022 18:49:34:  Guardian has detected that the market is suspended
4/5/2022 18:49:45: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.8; bBsp: 1.26; volume: 202.72 
4/5/2022 18:49:45: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.8; bBsp: 1.26; volume: 202.72 
4/5/2022 18:49:45:  Guardian has detected that the market is now unsuspended
4/5/2022 19:53:03: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 11
4/5/2022 19:53:03: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.08
4/5/2022 21:11:18: [G_Auto 2] :  Store Value (Shared) for market: aSecondSetPrice = 3
4/5/2022 21:11:18: [G_Auto 2] :  Store Value (Shared) for market: bSecondSetPrice = 1.5
4/5/2022 21:46:34:  Guardian has detected that the market is suspended
