Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
30/04/2022 20:00:59,Back,Simona Halep,1.07,64.41,10198,
30/04/2022 19:58:45,Lay,Simona Halep,1.12,61.54,10196,
30/04/2022 19:54:47,Back,Simona Halep,1.26,22.37,10194,
30/04/2022 19:50:22,Lay,Simona Halep,1.38,20.51,10190,
30/04/2022 19:46:09,Back,Simona Halep,1.51,12.56,10189,
30/04/2022 19:43:34,Back,Paula Badosa,2.4,8.03,10187,
30/04/2022 19:41:44,Lay,Simona Halep,1.72,10.96,10186,
30/04/2022 19:36:00,Lay,Simona Halep,2.46,0.0600000000000001,10182,
30/04/2022 19:35:57,Lay,Paula Badosa,1.71,11.27,10180,
30/04/2022 19:31:35,Back,Paula Badosa,1.55,11.42,10177,
30/04/2022 19:28:43,Back,Simona Halep,2.28,8.09,10173,
30/04/2022 19:28:43,Lay,Paula Badosa,1.77,10,10174,
30/04/2022 19:21:07,Lay,Simona Halep,1.76,10.39,10169,
30/04/2022 19:17:12,Back,Simona Halep,1.64,10.85,10166,
30/04/2022 19:12:04,Lay,Simona Halep,1.78,10,10164,
