Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 00:11:02,Back,Marta Kostyuk,1.26,15.49,10810,
11/03/2022 00:08:58,Back,Maryna Zanevska,2.5,11.08,10806,
11/03/2022 00:08:58,Lay,Marta Kostyuk,1.66,11.76,10805,
11/03/2022 00:05:31,Lay,Maryna Zanevska,1.42,19.05,10801,
11/03/2022 00:02:18,Back,Maryna Zanevska,1.17,19.5,10797,
10/03/2022 23:55:26,Back,Marta Kostyuk,2.84,6.79,10794,
10/03/2022 23:55:26,Lay,Maryna Zanevska,1.54,14.81,10793,
10/03/2022 23:52:32,Back,Maryna Zanevska,2.42,8.16,10788,
10/03/2022 23:52:15,Lay,Marta Kostyuk,1.71,11.27,10789,
10/03/2022 23:42:45,Lay,Maryna Zanevska,1.68,11.76,10781,
10/03/2022 23:42:42,Back,Marta Kostyuk,2.44,8.43,10782,
10/03/2022 23:38:41,Lay,Marta Kostyuk,1.62,12.7,10779,
10/03/2022 23:33:39,Back,Marta Kostyuk,1.33,18.04,10776,
10/03/2022 23:30:56,Lay,Marta Kostyuk,1.5,16,10773,
10/03/2022 23:30:48,Back,Maryna Zanevska,2.96,7.02,10772,
10/03/2022 23:04:58,Lay,Maryna Zanevska,1.61,12.9,10753,
10/03/2022 23:04:58,Back,Marta Kostyuk,2.64,6.87,10752,
10/03/2022 23:00:09,Back,Maryna Zanevska,2.26,9.34,10751,
10/03/2022 23:00:09,Lay,Marta Kostyuk,1.79,10.13,10750,
10/03/2022 22:57:56,Lay,Maryna Zanevska,1.61,13.11,10747,
10/03/2022 22:53:22,Back,Maryna Zanevska,1.28,16.33,10741,
10/03/2022 22:50:31,Lay,Maryna Zanevska,1.62,12.9,10739,
10/03/2022 22:50:31,Back,Marta Kostyuk,2.6,6.66,10738,
10/03/2022 22:44:07,Back,Maryna Zanevska,2.2,9.14,10731,
10/03/2022 22:44:07,Lay,Marta Kostyuk,1.84,9.41,10732,
10/03/2022 22:41:40,Lay,Maryna Zanevska,1.66,12.12,10730,
10/03/2022 22:35:18,Back,Maryna Zanevska,1.44,13.31,10721,
10/03/2022 22:28:58,Lay,Maryna Zanevska,1.7,11.27,10716,
10/03/2022 22:22:18,Back,Maryna Zanevska,1.46,13.22,10705,
10/03/2022 22:17:59,Back,Marta Kostyuk,2.44,6.66,10701,
10/03/2022 22:17:59,Lay,Maryna Zanevska,1.69,11.43,10700,
10/03/2022 22:13:24,Back,Maryna Zanevska,2.02,10.06,10694,
10/03/2022 22:13:24,Lay,Marta Kostyuk,1.97,8.25,10693,
10/03/2022 22:07:58,Lay,Maryna Zanevska,1.65,12.31,10686,
10/03/2022 21:51:12,Back,Marta Kostyuk,1.41,15.64,10665,
10/03/2022 21:46:27,Lay,Marta Kostyuk,1.57,14.04,10659,
10/03/2022 21:41:47,Back,Marta Kostyuk,1.35,16.51,10652,
10/03/2022 21:39:01,Lay,Marta Kostyuk,1.56,14.29,10648,
10/03/2022 21:33:42,Back,Marta Kostyuk,1.37,16.35,10642,
10/03/2022 21:30:23,Lay,Marta Kostyuk,1.54,14.55,10638,
10/03/2022 21:26:21,Back,Marta Kostyuk,1.36,17.65,10634,
10/03/2022 21:23:30,Lay,Marta Kostyuk,1.5,16,10632,
10/03/2022 21:16:28,Back,Marta Kostyuk,1.37,18.01,10628,
10/03/2022 21:12:50,Lay,Marta Kostyuk,1.48,16.67,10625,
