Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 00:52:01,Back,J.j. Wolf,1.18,30.75,10858,
11/03/2022 00:48:15,Lay,J.j. Wolf,1.27,28.57,10856,
11/03/2022 00:45:41,Back,J.j. Wolf,1.59,11.1,10853,
11/03/2022 00:41:04,Lay,J.j. Wolf,1.83,9.64,10847,
11/03/2022 00:41:02,Back,Hugo Gaston,2.16,9.67,10848,
11/03/2022 00:34:36,Back,J.j. Wolf,2.62,6.88,10836,
11/03/2022 00:34:36,Lay,Hugo Gaston,1.62,12.9,10837,
11/03/2022 00:29:20,Lay,J.j. Wolf,1.78,10.13,10832,
11/03/2022 00:25:06,Back,J.j. Wolf,1.58,11.66,10829,
11/03/2022 00:19:34,Lay,J.j. Wolf,1.75,10.53,10820,
11/03/2022 00:19:34,Back,Hugo Gaston,2.34,8.06,10821,
11/03/2022 00:17:09,Lay,Hugo Gaston,1.72,10.96,10817,
11/03/2022 00:12:57,Back,Hugo Gaston,1.59,11.95,10813,
11/03/2022 00:09:31,Lay,Hugo Gaston,1.71,11.11,10807,
