Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/03/2022 01:03:34,Back,Aleksandar Vukic,1.76,9.28,10604,
22/03/2022 00:57:20,Back,Jack Sock,2.04,7.92,10597,
22/03/2022 00:57:20,Lay,Aleksandar Vukic,1.96,8.33,10598,
22/03/2022 00:54:11,Lay,Jack Sock,1.98,8.16,10593,
22/03/2022 00:51:23,Back,Jack Sock,1.73,24.53,10589,
22/03/2022 00:42:30,Lay,Jack Sock,1.22,34.78,10578,
22/03/2022 00:38:48,Back,Jack Sock,1.2,29.41,10575,
22/03/2022 00:35:09,Lay,Jack Sock,1.29,27.59,10569,
22/03/2022 00:33:03,Back,Jack Sock,1.22,29.72,10565,
22/03/2022 00:29:21,Lay,Jack Sock,1.27,28.57,10561,
22/03/2022 00:23:00,Back,Jack Sock,1.23,32.52,10553,
22/03/2022 00:18:49,Lay,Jack Sock,1.24,32,10548,
22/03/2022 00:17:22,Back,Jack Sock,1.19,32.58,10547,
22/03/2022 00:13:48,Lay,Jack Sock,1.26,30.77,10543,
22/03/2022 00:11:37,Back,Jack Sock,1.61,12,10541,
22/03/2022 00:07:08,Lay,Jack Sock,1.7,11.43,10534,
22/03/2022 00:00:40,Back,Jack Sock,1.64,11.37,10528,
21/03/2022 23:56:46,Lay,Jack Sock,1.76,10.53,10526,
21/03/2022 23:53:48,Back,Jack Sock,1.62,20.71,10520,
21/03/2022 23:50:32,Lay,Jack Sock,1.3,25.81,10517,
