3/28/2022 09:55:07: [G_Auto 2] :  Store Text Value (Shared) for Gauff/Mcnally: info = marketName: Gauff/McNally v Guarachi/Xu - Match Odds; runnerA: Gauff/Mcnally; runnerB: Guarachi/Xu 
3/28/2022 09:55:07: [G_Auto 2] :  Store Value (Shared) for market: aId = 27586419
3/28/2022 09:55:07: [G_Auto 2] :  Store Value (Shared) for market: bId = 43661759
3/28/2022 23:24:23:  Guardian has detected that the market is suspended
3/28/2022 23:24:24:  Guardian has detected that the market is in-play
3/28/2022 23:24:25: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.49; bBsp: 2.84; volume: 7142.66 
3/28/2022 23:24:25: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.49; bBsp: 2.84; volume: 7142.66 
3/28/2022 23:24:25:  Guardian has detected that the market is now unsuspended
3/29/2022 00:08:38: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.87
3/29/2022 00:08:38: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.76
3/29/2022 01:03:27: [G_Auto 2] :  Store Value (Shared) for market: aSecondSetPrice = 1.9
3/29/2022 01:03:27: [G_Auto 2] :  Store Value (Shared) for market: bSecondSetPrice = 1.55
3/29/2022 01:58:13:  Guardian has detected that the market is suspended
