Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
30/04/2022 17:54:48,Back,Amanda Anisimova,1.17,30.45,10143,
30/04/2022 17:46:54,Lay,Amanda Anisimova,1.28,27.59,10136,
30/04/2022 17:44:46,Back,Amanda Anisimova,1.17,28.67,10135,
30/04/2022 17:40:00,Lay,Amanda Anisimova,1.3,25.81,10131,
30/04/2022 17:35:56,Back,Amanda Anisimova,1.73,9.34,10127,
30/04/2022 17:30:08,Lay,Amanda Anisimova,1.97,8.25,10123,
30/04/2022 17:18:17,Back,Amanda Anisimova,1.71,10.18,10112,
30/04/2022 17:15:05,Lay,Amanda Anisimova,1.84,9.41,10110,
30/04/2022 17:10:05,Back,Amanda Anisimova,1.73,9.83,10106,
30/04/2022 17:07:34,Back,Petra Martic,2.1,9.89,10104,
30/04/2022 17:07:17,Lay,Amanda Anisimova,1.89,8.99,10103,
30/04/2022 17:01:59,Lay,Petra Martic,1.61,12.9,10100,
30/04/2022 16:55:23,Back,Petra Martic,1.46,13.7,10093,
30/04/2022 16:51:36,Lay,Petra Martic,1.65,12.12,10091,
30/04/2022 16:48:16,Back,Petra Martic,1.52,13.15,10089,
30/04/2022 16:43:14,Lay,Petra Martic,1.65,12.12,10087,
30/04/2022 16:39:15,Back,Petra Martic,1.49,13.76,10084,
30/04/2022 16:36:05,Lay,Petra Martic,1.64,12.5,10082,
30/04/2022 16:36:05,Back,Amanda Anisimova,2.56,7.3,10083,
30/04/2022 16:31:02,Lay,Amanda Anisimova,1.73,10.81,10079,
30/04/2022 16:28:07,Back,Amanda Anisimova,1.53,13.2,10076,
30/04/2022 16:23:23,Lay,Amanda Anisimova,1.64,12.31,10074,
30/04/2022 16:16:15,Back,Amanda Anisimova,1.52,13.75,10071,
30/04/2022 16:12:57,Lay,Amanda Anisimova,1.62,12.9,10069,
30/04/2022 16:07:09,Back,Amanda Anisimova,1.46,14.92,10067,
30/04/2022 16:05:02,Lay,Amanda Anisimova,1.58,13.79,10063,
