Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/05/2022 13:41:18,Back,Claire Liu,1.18,31.64,10054,
19/05/2022 13:36:25,Lay,Claire Liu,1.26,29.63,10050,
19/05/2022 13:29:31,Back,Claire Liu,1.17,30.88,10047,
19/05/2022 13:26:16,Lay,Claire Liu,1.27,28.57,10046,
19/05/2022 13:20:53,Back,Claire Liu,1.45,16.03,10045,
19/05/2022 13:17:07,Lay,Claire Liu,1.53,15.09,10044,
19/05/2022 13:10:49,Back,Claire Liu,1.39,29.49,10043,
19/05/2022 13:06:51,Lay,Claire Liu,1.23,33.33,10042,
19/05/2022 13:02:42,Back,Claire Liu,1.17,34.19,10040,
19/05/2022 12:59:41,Lay,Claire Liu,1.25,32,10038,
