Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/04/2022 21:03:57,Back,Evgeny Donskoy,1.54,2.22,13307,
19/04/2022 21:03:57,Back,Evgeny Donskoy,1.51,3.91,13351,
19/04/2022 21:01:26,Back,Evgeny Donskoy,1.39,3.62,13362,
19/04/2022 21:00:03,Back,Evgeny Donskoy,1.76,0.00499999999999989,13306,
19/04/2022 21:00:03,Back,Evgeny Donskoy,1.86,0.00499999999999989,13365,
19/04/2022 20:57:44,Back,Evgeny Donskoy,1.34,5.89,13355,
19/04/2022 20:56:37,Back,Evgeny Donskoy,1.23,6.2,13358,
19/04/2022 20:55:55,Back,Evgeny Donskoy,1.16,8.86,13359,
19/04/2022 20:49:16,Lay,Evgeny Donskoy,1.1,100,13263,
19/04/2022 20:46:47,Lay,Evgeny Donskoy,1.2,50,13262,
19/04/2022 20:25:06,Lay,Evgeny Donskoy,1.3,20,13265,
19/04/2022 20:20:32,Lay,Evgeny Donskoy,1.4,10,13266,
