Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
06/04/2022 02:25:02,Back,Pablo Cuevas,1.23,6.2,14192,
06/04/2022 02:24:52,Back,Pablo Cuevas,1.16,8.86,14189,
06/04/2022 02:19:59,Lay,Pablo Cuevas,1.1,100,14106,
06/04/2022 02:02:39,Back,Pablo Cuevas,1.88,1.36,14148,
06/04/2022 01:33:46,Back,Pablo Cuevas,1.76,1.05,14129,
06/04/2022 01:32:11,Back,Pablo Cuevas,1.54,2.22,14143,
06/04/2022 01:32:11,Back,Pablo Cuevas,1.51,3.91,14178,
06/04/2022 01:28:35,Back,Pablo Cuevas,1.34,5.89,14176,
06/04/2022 01:23:41,Lay,Pablo Cuevas,1.2,50,14104,
06/04/2022 01:13:14,Lay,Pablo Cuevas,1.3,20,14107,
06/04/2022 01:10:09,Lay,Pablo Cuevas,1.4,10,14109,
