Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/04/2022 11:43:21,Back,Michael Geerts,1.23,1.93000000000001,11401,
26/04/2022 11:42:53,Back,Michael Geerts,1.16,8.86,11400,
26/04/2022 11:38:12,Lay,Michael Geerts,1.1,100,11103,
26/04/2022 11:38:12,Back,Andrea Pellegrino,10,3.86,11176,
26/04/2022 11:38:12,Back,Andrea Pellegrino,7.8,0.12,11126,
26/04/2022 11:38:12,Back,Andrea Pellegrino,10,0.86,11127,
26/04/2022 11:38:12,Back,Andrea Pellegrino,10,1.6,11154,
26/04/2022 11:37:06,Lay,Michael Geerts,1.2,50,11099,
26/04/2022 11:29:57,Lay,Michael Geerts,1.3,20,11102,
26/04/2022 11:29:20,Lay,Michael Geerts,1.4,10,11092,
26/04/2022 11:29:20,Back,Andrea Pellegrino,3.4,0.5,11155,
26/04/2022 11:29:20,Back,Andrea Pellegrino,3.65,0.3,11130,
26/04/2022 11:27:16,Back,Andrea Pellegrino,3.1,0.95,11182,
26/04/2022 11:24:34,Back,Andrea Pellegrino,2.84,26.99,11267,
26/04/2022 11:24:34,Back,Andrea Pellegrino,2.42,0.85,11153,
26/04/2022 11:24:34,Back,Andrea Pellegrino,2.38,0.58,11128,
26/04/2022 11:23:27,Back,Andrea Pellegrino,2.26,1.12,11268,
26/04/2022 11:22:58,Back,Andrea Pellegrino,1.86,1.65,11269,
26/04/2022 11:22:58,Back,Andrea Pellegrino,2.04,1.93,11181,
26/04/2022 11:22:58,Back,Andrea Pellegrino,1.88,1.36,11152,
26/04/2022 11:15:31,Back,Andrea Pellegrino,1.59,2.42,11265,
26/04/2022 11:03:17,Back,Andrea Pellegrino,1.51,3.91,11178,
26/04/2022 11:02:48,Back,Andrea Pellegrino,1.39,3.62,11262,
26/04/2022 10:58:08,Back,Andrea Pellegrino,1.23,6.2,11261,
26/04/2022 10:33:43,Back,Andrea Pellegrino,1.16,8.86,11263,
26/04/2022 10:29:46,Lay,Andrea Pellegrino,1.1,100,11104,
26/04/2022 09:58:33,Back,Andrea Pellegrino,1.34,5.89,11177,
26/04/2022 09:50:18,Lay,Andrea Pellegrino,1.2,50,11101,
26/04/2022 09:43:22,Back,Andrea Pellegrino,1.54,2.22,11149,
26/04/2022 09:41:23,Lay,Andrea Pellegrino,1.3,20,11100,
26/04/2022 09:32:05,Back,Andrea Pellegrino,1.76,1.05,11129,
26/04/2022 09:24:37,Lay,Andrea Pellegrino,1.4,10,11091,
