10/9/2022 10:06:41: [G_Auto 2] :  Store Text Value (Shared) for Thiago Seyboth Wild: info = marketName: Th Seyboth Wild v En Bogo - Match Odds; runnerA: Thiago Seyboth Wild; runnerB: Enrique Bogo 
10/9/2022 10:06:41: [G_Auto 2] :  Store Value (Shared) for market: aId = 9632015
10/9/2022 10:06:41: [G_Auto 2] :  Store Value (Shared) for market: bId = 9623392
10/9/2022 17:41:02:  Guardian has detected that the market is in-play
10/9/2022 17:41:02:  Guardian has detected that the market is suspended
10/9/2022 17:41:11: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.03; bBsp: 0; volume: 14.81 
10/9/2022 17:41:11: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.03; bBsp: 0; volume: 14.81 
10/9/2022 17:41:11:  Guardian has detected that the market is now unsuspended
10/9/2022 18:21:54: [G_Auto 2] :  Automation Signal for market: secondSet = 5
10/9/2022 18:22:03: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.02
10/9/2022 18:22:03: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 50
10/9/2022 18:51:27:  Guardian has detected that the market is suspended
