Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
09/05/2022 17:39:35,Lay,Yulia Putintseva,1.2,40,10394,
09/05/2022 17:25:24,Back,Yulia Putintseva,1.8,19.11,10389,
09/05/2022 17:19:26,Lay,Yulia Putintseva,1.29,26.67,10386,
09/05/2022 17:15:15,Back,Yulia Putintseva,1.15,27.42,10381,
09/05/2022 17:09:24,Lay,Yulia Putintseva,1.34,23.53,10376,
09/05/2022 17:06:53,Back,Yulia Putintseva,1.18,27.76,10375,
09/05/2022 16:59:42,Lay,Yulia Putintseva,1.31,25,10372,
09/05/2022 16:41:24,Back,Yulia Putintseva,1.74,16.89,10366,
09/05/2022 16:35:45,Lay,Yulia Putintseva,1.36,21.62,10362,
09/05/2022 16:30:24,Back,Yulia Putintseva,1.56,12.89,10359,
09/05/2022 16:25:21,Lay,Yulia Putintseva,1.65,12.31,10355,
09/05/2022 16:19:54,Back,Yulia Putintseva,1.54,21.4,10349,
09/05/2022 16:12:45,Lay,Yulia Putintseva,1.31,25,10345,
09/05/2022 16:10:04,Back,Yulia Putintseva,1.19,31.38,10343,
09/05/2022 16:02:51,Lay,Yulia Putintseva,1.26,29.63,10337,
09/05/2022 15:58:39,Back,Yulia Putintseva,1.18,31.64,10333,
09/05/2022 15:53:45,Lay,Yulia Putintseva,1.26,29.63,10330,
09/05/2022 15:46:08,Back,Yulia Putintseva,1.16,28.47,10321,
09/05/2022 15:40:55,Lay,Yulia Putintseva,1.28,25.81,10315,
09/05/2022 15:36:38,Back,Yulia Putintseva,1.61,22.54,10313,
09/05/2022 15:32:11,Lay,Yulia Putintseva,1.27,28.57,10309,
09/05/2022 15:23:57,Back,Yulia Putintseva,1.23,25.44,10304,
09/05/2022 15:16:35,Lay,Yulia Putintseva,1.33,23.53,10301,
09/05/2022 15:11:56,Back,Yulia Putintseva,1.25,24.69,10297,
09/05/2022 15:05:23,Lay,Yulia Putintseva,1.35,22.86,10294,
09/05/2022 14:58:10,Back,Yulia Putintseva,1.55,11.72,10288,
09/05/2022 14:54:45,Lay,Yulia Putintseva,1.77,10.26,10285,
09/05/2022 14:49:27,Back,Yulia Putintseva,1.59,11.76,10281,
09/05/2022 14:46:10,Lay,Yulia Putintseva,1.73,10.81,10279,
