Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
25/03/2022 19:40:22,Back,Jessica Pegula,1.54,2.22,17861,
25/03/2022 19:40:14,Back,Jessica Pegula,1.51,3.91,17915,
25/03/2022 19:38:19,Back,Jessica Pegula,1.39,3.62,17954,
25/03/2022 19:36:46,Back,Jessica Pegula,1.34,5.89,17913,
25/03/2022 19:30:45,Back,Jessica Pegula,1.23,6.2,17958,
25/03/2022 19:27:26,Back,Jessica Pegula,1.16,8.86,17952,
25/03/2022 19:10:32,Lay,Jessica Pegula,1.1,100,17827,
25/03/2022 18:56:13,Lay,Jessica Pegula,1.2,50,17831,
25/03/2022 18:48:50,Lay,Jessica Pegula,1.3,20,17830,
25/03/2022 18:47:54,Lay,Jessica Pegula,1.4,10,17832,
