Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/05/2022 14:34:30,Back,Garbiñe Muguruza,7,2.3,10133,
22/05/2022 14:34:30,Lay,Kaia Kanepi,1.17,44.44,10132,
22/05/2022 14:30:33,Lay,Garbiñe Muguruza,1.97,8.16,10130,
22/05/2022 14:26:04,Back,Garbiñe Muguruza,1.57,10.19,10126,
22/05/2022 14:22:45,Lay,Garbiñe Muguruza,2,8,10124,
22/05/2022 14:18:49,Back,Garbiñe Muguruza,1.6,10.15,10121,
22/05/2022 14:15:02,Lay,Garbiñe Muguruza,1.96,8.33,10118,
22/05/2022 14:06:37,Back,Garbiñe Muguruza,1.67,9.71,10116,
22/05/2022 14:02:23,Lay,Garbiñe Muguruza,1.95,8.42,10113,
22/05/2022 13:58:41,Back,Garbiñe Muguruza,1.7,9.78,10110,
22/05/2022 13:51:22,Lay,Garbiñe Muguruza,1.94,8.42,10106,
22/05/2022 13:48:02,Back,Garbiñe Muguruza,1.73,16.36,10103,
22/05/2022 13:42:29,Lay,Garbiñe Muguruza,1.38,20.51,10100,
22/05/2022 13:19:19,Back,Garbiñe Muguruza,1.05,70.48,10094,
22/05/2022 13:15:48,Lay,Garbiñe Muguruza,1.11,66.67,10093,
22/05/2022 13:11:09,Back,Garbiñe Muguruza,1.18,34.75,10092,
22/05/2022 13:07:00,Lay,Garbiñe Muguruza,1.23,33.33,10091,
22/05/2022 13:04:11,Back,Garbiñe Muguruza,1.34,20.18,10090,
22/05/2022 12:56:37,Lay,Garbiñe Muguruza,1.42,19.05,10089,
22/05/2022 12:49:32,Back,Garbiñe Muguruza,1.36,17.08,10088,
22/05/2022 12:46:03,Lay,Garbiñe Muguruza,1.51,15.38,10087,
