Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
05/04/2022 20:20:54,Back,Marc-Andrea Huesler,1.59,2.42,13455,
05/04/2022 20:20:09,Back,Marc-Andrea Huesler,1.39,3.62,13459,
05/04/2022 20:20:09,Back,Marc-Andrea Huesler,1.23,6.2,13456,
05/04/2022 20:19:24,Back,Marc-Andrea Huesler,1.16,8.86,13460,
05/04/2022 20:14:28,Lay,Marc-Andrea Huesler,1.1,100,12954,
05/04/2022 20:14:28,Back,Gilbert Klier Junior,10,1.6,13271,
05/04/2022 20:14:28,Back,Gilbert Klier Junior,10,0.86,13140,
05/04/2022 20:09:06,Back,Gilbert Klier Junior,7.8,0.12,13141,
05/04/2022 20:03:23,Lay,Marc-Andrea Huesler,1.2,50,12957,
05/04/2022 20:01:23,Back,Marc-Andrea Huesler,1.54,2.22,13344,
05/04/2022 20:01:23,Back,Marc-Andrea Huesler,1.51,3.91,13365,
05/04/2022 20:00:57,Back,Marc-Andrea Huesler,1.34,5.89,13366,
05/04/2022 19:58:37,Lay,Marc-Andrea Huesler,1.4,10,12958,
05/04/2022 19:58:37,Back,Gilbert Klier Junior,3.65,0.3,13137,
05/04/2022 19:58:37,Back,Gilbert Klier Junior,3.4,0.5,13272,
05/04/2022 19:58:37,Lay,Marc-Andrea Huesler,1.3,20,12956,
05/04/2022 19:41:27,Back,Gilbert Klier Junior,2.38,0.58,13138,
05/04/2022 19:41:27,Back,Gilbert Klier Junior,2.42,0.85,13270,
05/04/2022 19:38:20,Back,Gilbert Klier Junior,1.76,1.05,13139,
05/04/2022 19:38:20,Back,Gilbert Klier Junior,1.88,1.36,13269,
05/04/2022 19:36:43,Back,Gilbert Klier Junior,1.54,2.22,13265,
05/04/2022 19:26:09,Lay,Gilbert Klier Junior,1.3,20,12953,
05/04/2022 19:00:46,Lay,Gilbert Klier Junior,1.4,10,12955,
