Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
10/04/2022 21:55:16,Back,Reilly Opelka,1.86,1.65,19818,
10/04/2022 21:54:50,Back,Reilly Opelka,1.76,1.05,19791,
10/04/2022 21:54:50,Back,Reilly Opelka,1.59,2.42,19810,
10/04/2022 21:54:08,Back,Reilly Opelka,1.39,3.62,19812,
10/04/2022 21:51:52,Back,Reilly Opelka,1.23,6.2,19815,
10/04/2022 21:51:40,Back,Reilly Opelka,1.16,8.86,19811,
10/04/2022 21:50:38,Lay,Reilly Opelka,1.1,100,19778,
10/04/2022 21:03:42,Back,Reilly Opelka,1.54,2.22,19794,
10/04/2022 21:03:33,Back,Reilly Opelka,1.51,3.91,19805,
10/04/2022 20:53:02,Back,Reilly Opelka,1.34,5.89,19806,
10/04/2022 20:44:17,Lay,Reilly Opelka,1.2,50,19777,
10/04/2022 20:44:09,Lay,Reilly Opelka,1.3,20,19783,
10/04/2022 20:41:07,Lay,Reilly Opelka,1.4,10,19781,
