5/20/2022 09:54:51: [G_Auto 2] :  Store Text Value (Shared) for Hernan Casanova: info = marketName: Casanova v Ma Valkusz - Match Odds; runnerA: Hernan Casanova; runnerB: Mate Valkusz 
5/20/2022 09:54:51: [G_Auto 2] :  Store Value (Shared) for market: aId = 9042437
5/20/2022 09:54:51: [G_Auto 2] :  Store Value (Shared) for market: bId = 9953339
5/20/2022 12:38:16:  Guardian has detected that the market is in-play
5/20/2022 12:38:16:  Guardian has detected that the market is suspended
5/20/2022 12:38:22: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.4; bBsp: 1.28; volume: 900.53 
5/20/2022 12:38:22: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 4.4; bBsp: 1.28; volume: 900.53 
5/20/2022 12:38:22:  Guardian has detected that the market is now unsuspended
5/20/2022 13:42:28: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.45
5/20/2022 13:42:28: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 3.2
5/20/2022 13:42:31: [G_Auto 1] :  € 10.00 Back bet placed on Mate Valkusz at 2.78. Fully matched at 3.2.  Ref: 10006
5/20/2022 13:42:33: [G_Auto 2] :  Store Text Value (Shared) for Hernan Casanova: aPoints = point: 0; games: 0; sets: 1 
5/20/2022 13:42:33: [G_Auto 2] :  Store Text Value (Shared) for Hernan Casanova: aServing = serving:1
5/20/2022 13:42:33: [G_Auto 2] :  Store Text Value (Shared) for Mate Valkusz: bPoints = point: 0; games: 0; sets: 0 
5/20/2022 13:42:33: [G_Auto 2] :  Store Text Value (Shared) for Mate Valkusz: bServing = serving:0
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: price = 3.2
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 10
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 0
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: stake = 10
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 10
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: pl = -2.56
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 1.45
5/20/2022 13:42:33: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 3.2
5/20/2022 13:57:21: [G_Auto 1] :  € 2.50 Lay bet placed on Mate Valkusz at 2.16. Fully matched at 2.14.  Ref: 10008
5/20/2022 13:57:22: [G_Auto 2] :  Store Text Value (Shared) for Hernan Casanova: aPoints = point: 0; games: 1; sets: 1 
5/20/2022 13:57:22: [G_Auto 2] :  Store Text Value (Shared) for Hernan Casanova: aServing = serving:0
5/20/2022 13:57:22: [G_Auto 2] :  Store Text Value (Shared) for Mate Valkusz: bPoints = point: 0; games: 2; sets: 0 
5/20/2022 13:57:22: [G_Auto 2] :  Store Text Value (Shared) for Mate Valkusz: bServing = serving:2
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: price = 2.14
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 10
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 2.5
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: stake = 2.5
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 12.5
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: pl = 4.85
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 1.88
5/20/2022 13:57:22: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 2.08
5/20/2022 14:25:05:  Guardian has detected that the market is suspended
