Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/03/2022 19:09:09,Lay,Jenson Brooksby,1.1,100,10306,
28/03/2022 19:05:15,Back,Roberto Bautista Agut,3.65,0.3,10725,
28/03/2022 19:05:15,Back,Roberto Bautista Agut,3.65,0.3,10721,
28/03/2022 19:02:48,Back,Roberto Bautista Agut,3.1,0.95,10736,
28/03/2022 19:02:06,Back,Roberto Bautista Agut,2.84,26.99,10742,
28/03/2022 19:01:06,Back,Roberto Bautista Agut,2.38,0.58,10727,
28/03/2022 19:01:06,Back,Roberto Bautista Agut,2.38,0.58,10720,
28/03/2022 19:00:47,Back,Roberto Bautista Agut,2.26,1.12,10745,
28/03/2022 19:00:14,Back,Roberto Bautista Agut,2.04,1.93,10735,
28/03/2022 19:00:12,Back,Roberto Bautista Agut,1.86,1.65,10744,
28/03/2022 18:57:10,Back,Roberto Bautista Agut,1.76,1.05,10726,
28/03/2022 18:57:10,Back,Roberto Bautista Agut,1.76,1.05,10722,
28/03/2022 18:56:48,Back,Roberto Bautista Agut,1.51,3.91,10731,
28/03/2022 18:56:48,Back,Roberto Bautista Agut,1.59,2.42,10740,
28/03/2022 18:56:18,Back,Roberto Bautista Agut,1.34,5.89,10730,
28/03/2022 18:56:18,Back,Roberto Bautista Agut,1.39,3.62,10739,
28/03/2022 18:52:35,Back,Roberto Bautista Agut,1.23,6.2,10738,
28/03/2022 18:47:55,Back,Roberto Bautista Agut,1.16,8.86,10737,
28/03/2022 18:35:04,Lay,Roberto Bautista Agut,1.1,100,10305,
28/03/2022 18:35:04,Back,Jenson Brooksby,10,0.86,10454,
28/03/2022 18:35:04,Back,Jenson Brooksby,10,0.86,10458,
28/03/2022 18:35:04,Back,Jenson Brooksby,10,3.86,10558,
28/03/2022 18:34:34,Back,Jenson Brooksby,7.8,0.12,10455,
28/03/2022 18:34:34,Back,Jenson Brooksby,7.8,0.12,10456,
28/03/2022 18:30:09,Lay,Roberto Bautista Agut,1.2,50,10308,
28/03/2022 18:26:45,Back,Jenson Brooksby,3.65,0.3,10457,
28/03/2022 18:26:45,Back,Jenson Brooksby,3.65,0.3,10451,
28/03/2022 18:26:20,Lay,Roberto Bautista Agut,1.4,10,10311,
28/03/2022 18:26:20,Lay,Roberto Bautista Agut,1.4,10,10309,
28/03/2022 18:26:17,Back,Jenson Brooksby,3.1,0.95,10560,
28/03/2022 18:24:43,Back,Jenson Brooksby,2.38,0.58,10453,
28/03/2022 18:24:43,Back,Jenson Brooksby,2.38,0.58,10450,
28/03/2022 18:23:58,Back,Jenson Brooksby,2.04,1.93,10559,
28/03/2022 18:04:35,Back,Jenson Brooksby,1.76,1.05,10449,
28/03/2022 18:04:35,Back,Jenson Brooksby,1.76,1.05,10452,
28/03/2022 18:01:50,Back,Jenson Brooksby,1.51,3.91,10555,
28/03/2022 17:15:45,Back,Jenson Brooksby,1.34,5.89,10554,
28/03/2022 17:11:20,Lay,Jenson Brooksby,1.2,50,10304,
28/03/2022 16:39:56,Lay,Jenson Brooksby,1.4,10,10310,
28/03/2022 16:39:56,Lay,Jenson Brooksby,1.4,10,10307,
