Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/03/2022 21:38:25,Back,Lloyd Harris,3.1,0.95,10832,
28/03/2022 21:35:19,Back,Lloyd Harris,2.38,0.58,10817,
28/03/2022 21:35:19,Back,Lloyd Harris,2.38,0.58,10823,
28/03/2022 21:00:13,Back,Lloyd Harris,2.04,1.93,10833,
28/03/2022 20:57:12,Back,Lloyd Harris,1.76,1.05,10818,
28/03/2022 20:57:12,Back,Lloyd Harris,1.76,1.05,10822,
28/03/2022 20:56:37,Back,Lloyd Harris,1.51,3.91,10829,
28/03/2022 20:32:58,Back,Lloyd Harris,1.34,5.89,10828,
28/03/2022 20:26:11,Lay,Lloyd Harris,1.2,50,10765,
28/03/2022 20:16:27,Lay,Lloyd Harris,1.4,10,10766,
28/03/2022 20:16:27,Lay,Lloyd Harris,1.4,10,10769,
