Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
21/03/2022 17:03:57,Back,Elias Ymer,1.09,43.67,10065,
21/03/2022 17:00:09,Lay,Elias Ymer,1.19,40,10062,
21/03/2022 16:55:18,Back,Elias Ymer,1.51,13.13,10055,
21/03/2022 16:53:20,Lay,Elias Ymer,1.66,11.94,10053,
21/03/2022 16:44:34,Back,Elias Ymer,1.46,15,10044,
21/03/2022 16:40:01,Lay,Elias Ymer,1.56,14.04,10041,
21/03/2022 16:36:50,Back,Elias Ymer,1.74,10,10038,
21/03/2022 16:33:18,Lay,Elias Ymer,1.85,9.41,10037,
21/03/2022 16:25:06,Back,Tennys Sandgren,1.95,8.04,10035,
21/03/2022 16:17:24,Lay,Tennys Sandgren,2,7.84,10034,
21/03/2022 16:13:50,Back,Tennys Sandgren,1.87,14.12,10033,
21/03/2022 16:07:23,Lay,Tennys Sandgren,1.42,18.6,10032,
21/03/2022 15:50:58,Back,Elias Ymer,1.69,10.06,10027,
21/03/2022 15:48:52,Lay,Elias Ymer,1.87,9.09,10025,
21/03/2022 15:44:48,Back,Elias Ymer,1.7,9.94,10022,
21/03/2022 15:42:23,Lay,Elias Ymer,1.9,8.89,10021,
21/03/2022 15:37:13,Back,Elias Ymer,1.68,10.97,10018,
21/03/2022 15:29:58,Lay,Elias Ymer,1.75,10.53,10012,
21/03/2022 15:23:50,Back,Elias Ymer,1.69,9.99,10010,
21/03/2022 15:21:25,Lay,Elias Ymer,1.9,8.89,10005,
21/03/2022 15:16:24,Back,Elias Ymer,1.76,9.71,10002,
21/03/2022 15:12:01,Lay,Elias Ymer,1.88,9.09,10000,
