Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 20:39:53,Lay,Oscar Otte,1.11,66.67,11139,
11/03/2022 20:18:44,Back,Richard Gasquet,1.99,18.23,11113,
11/03/2022 20:12:08,Lay,Richard Gasquet,1.27,28.57,11104,
11/03/2022 20:00:42,Back,Richard Gasquet,1.83,9.07,11091,
11/03/2022 19:58:29,Back,Oscar Otte,2.08,8.98,11089,
11/03/2022 19:58:29,Lay,Richard Gasquet,1.93,8.6,11088,
11/03/2022 19:53:18,Lay,Oscar Otte,1.75,10.67,11079,
11/03/2022 19:50:52,Back,Oscar Otte,1.61,11.8,11076,
11/03/2022 19:47:20,Lay,Oscar Otte,1.71,11.11,11070,
11/03/2022 19:43:49,Back,Oscar Otte,1.61,19.44,11067,
11/03/2022 19:39:03,Lay,Oscar Otte,1.33,23.53,11062,
11/03/2022 19:33:12,Back,Oscar Otte,1.27,25.19,11055,
11/03/2022 19:30:34,Lay,Oscar Otte,1.32,24.24,11051,
11/03/2022 19:27:41,Back,Oscar Otte,1.3,23.08,11046,
11/03/2022 19:23:42,Lay,Oscar Otte,1.35,22.22,11042,
11/03/2022 19:20:09,Back,Oscar Otte,1.34,20.04,11035,
11/03/2022 19:16:48,Lay,Oscar Otte,1.41,19.05,11030,
11/03/2022 19:13:42,Back,Oscar Otte,1.63,10.9,11025,
11/03/2022 19:10:35,Lay,Oscar Otte,1.82,9.76,11022,
