Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
29/04/2022 16:37:24,Back,Sebastian Baez,1.56,10.89,11027,
29/04/2022 16:32:37,Lay,Sebastian Baez,1.89,8.99,11024,
29/04/2022 16:28:33,Back,Sebastian Baez,1.52,11.49,11022,
29/04/2022 16:24:12,Lay,Sebastian Baez,1.79,9.76,11019,
29/04/2022 16:19:49,Back,Sebastian Baez,1.47,12.21,11014,
29/04/2022 16:15:41,Lay,Sebastian Baez,1.76,10.39,11011,
29/04/2022 16:12:04,Back,Sebastian Baez,1.45,34.51,11009,
29/04/2022 16:07:51,Lay,Sebastian Baez,1.18,42.11,11006,
29/04/2022 16:00:33,Back,Sebastian Baez,1.4,17.57,11000,
29/04/2022 15:59:14,Lay,Richard Gasquet,3.25,0.14,10996,
29/04/2022 15:59:11,Lay,Sebastian Baez,1.46,17.02,10994,
29/04/2022 15:53:47,Back,Sebastian Baez,1.61,11.98,10988,
29/04/2022 15:50:28,Lay,Sebastian Baez,1.69,11.27,10984,
29/04/2022 15:50:28,Back,Richard Gasquet,2.44,7.38,10983,
29/04/2022 15:45:06,Lay,Richard Gasquet,1.81,9.76,10978,
29/04/2022 15:41:32,Back,Richard Gasquet,1.67,10.86,10972,
29/04/2022 15:37:26,Lay,Richard Gasquet,1.79,10.13,10964,
29/04/2022 15:30:07,Back,Richard Gasquet,1.65,10.56,10961,
29/04/2022 15:24:49,Lay,Richard Gasquet,1.84,9.41,10955,
29/04/2022 15:17:31,Back,Richard Gasquet,1.77,11.73,10949,
29/04/2022 15:13:02,Lay,Richard Gasquet,1.61,12.9,10947,
29/04/2022 15:03:59,Lay,Sebastian Baez,1.96,0.05,10940,
29/04/2022 14:56:44,Back,Sebastian Baez,1.95,10.99,10931,
29/04/2022 14:52:27,Lay,Sebastian Baez,1.6,13.33,10926,
