Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
05/04/2022 20:52:17,Lay,Irina Maria Bara,1.13,61.54,10619,
05/04/2022 20:48:25,Back,Irina Maria Bara,1.34,48.19,10617,
05/04/2022 20:42:24,Lay,Irina Maria Bara,1.13,57.14,10612,
05/04/2022 20:37:15,Back,Irina Maria Bara,1.05,49.94,10610,
05/04/2022 20:33:05,Lay,Irina Maria Bara,1.18,44.44,10607,
05/04/2022 20:28:04,Back,Irina Maria Bara,1.34,16.45,10602,
05/04/2022 20:23:23,Lay,Irina Maria Bara,1.57,14.04,10598,
05/04/2022 20:08:10,Back,Irina Maria Bara,1.32,34.63,10581,
05/04/2022 20:04:45,Lay,Irina Maria Bara,1.2,38.1,10574,
05/04/2022 19:59:00,Back,Irina Maria Bara,1.27,22.29,10567,
05/04/2022 19:55:25,Lay,Irina Maria Bara,1.38,20.51,10562,
05/04/2022 19:45:44,Back,Irina Maria Bara,1.61,9.74,10552,
05/04/2022 19:43:12,Back,Paula Ormaechea,2,10.25,10550,
05/04/2022 19:43:12,Lay,Irina Maria Bara,2,7.84,10549,
05/04/2022 19:38:47,Lay,Paula Ormaechea,1.64,12.5,10540,
05/04/2022 19:34:56,Back,Paula Ormaechea,1.94,10.4,10534,
05/04/2022 19:27:53,Lay,Paula Ormaechea,1.64,12.31,10519,
05/04/2022 19:23:08,Back,Paula Ormaechea,1.84,11.29,10513,
05/04/2022 19:18:51,Lay,Paula Ormaechea,1.61,12.9,10502,
