9/25/2022 10:20:36:  Guardian has detected that the market is in-play
9/25/2022 10:20:36:  Guardian has detected that the market is suspended
9/25/2022 10:20:53:  Guardian has detected that the market is now unsuspended
9/25/2022 10:21:18: [G_Auto 2] :  Store Text Value (Shared) for Antoine Hoang: info = marketName: Hoang v Joris De Loore - Match Odds; runnerA: Antoine Hoang; runnerB: Joris De Loore 
9/25/2022 10:21:18: [G_Auto 2] :  Store Value (Shared) for market: aId = 10885505
9/25/2022 10:21:18: [G_Auto 2] :  Store Value (Shared) for market: bId = 8622401
9/25/2022 10:21:18: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.36; bBsp: 1.64; volume: 472.11 
9/25/2022 10:21:18: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.36; bBsp: 1.64; volume: 472.11 
9/25/2022 10:22:34: [G_Auto 2] :  Automation Signal for market: secondSet = 5
9/25/2022 11:29:20:  Guardian has detected that the market is suspended
