Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/04/2022 18:52:06,Back,Hubert Hurkacz,1.11,51.8,10059,
11/04/2022 18:48:20,Lay,Hubert Hurkacz,1.15,50,10058,
11/04/2022 18:44:42,Back,Hubert Hurkacz,1.38,16.83,10057,
11/04/2022 18:41:15,Lay,Hubert Hurkacz,1.51,15.38,10056,
11/04/2022 18:37:19,Back,Hubert Hurkacz,1.39,17.39,10055,
11/04/2022 18:33:12,Lay,Hubert Hurkacz,1.48,16.33,10054,
11/04/2022 18:29:57,Back,Hubert Hurkacz,1.36,17.77,10053,
11/04/2022 18:27:05,Lay,Hubert Hurkacz,1.48,16.33,10052,
11/04/2022 18:23:30,Back,Hubert Hurkacz,1.35,18.03,10050,
11/04/2022 18:20:02,Lay,Hubert Hurkacz,1.46,16.67,10048,
11/04/2022 18:17:34,Back,Hubert Hurkacz,1.36,17.77,10047,
11/04/2022 18:14:03,Lay,Hubert Hurkacz,1.45,16.67,10046,
