Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
21/04/2022 23:16:29,Back,Anett Kontaveit,2.84,26.99,11166,
21/04/2022 23:10:25,Back,Anett Kontaveit,2.42,0.85,11150,
21/04/2022 23:10:25,Back,Anett Kontaveit,2.26,1.12,11168,
21/04/2022 23:10:25,Back,Anett Kontaveit,2.38,0.58,11140,
21/04/2022 23:08:46,Back,Anett Kontaveit,2.04,1.93,11159,
21/04/2022 23:07:52,Back,Anett Kontaveit,1.86,1.65,11169,
21/04/2022 23:07:52,Back,Anett Kontaveit,1.88,1.36,11151,
21/04/2022 23:07:52,Back,Anett Kontaveit,1.76,1.05,11141,
21/04/2022 23:06:54,Back,Anett Kontaveit,1.59,2.42,11165,
21/04/2022 23:06:54,Back,Anett Kontaveit,1.51,3.91,11158,
21/04/2022 23:06:54,Back,Anett Kontaveit,1.54,2.22,11148,
21/04/2022 23:06:13,Back,Anett Kontaveit,1.39,3.62,11163,
21/04/2022 23:06:13,Back,Anett Kontaveit,1.34,5.89,11155,
21/04/2022 23:05:36,Back,Anett Kontaveit,1.23,6.2,11162,
21/04/2022 22:59:45,Back,Anett Kontaveit,3.65,0.290000000000077,11143,
21/04/2022 22:59:45,Back,Anett Kontaveit,3.4,0.450000000000045,11152,
21/04/2022 22:59:45,Back,Anett Kontaveit,3.1,0.110000000000014,11160,
21/04/2022 22:54:15,Back,Anett Kontaveit,1.16,8.86,11161,
21/04/2022 22:52:27,Lay,Anett Kontaveit,1.1,100,11048,
21/04/2022 22:52:27,Back,Ekaterina Alexandrova,10,0.86,11062,
21/04/2022 22:47:00,Back,Ekaterina Alexandrova,7.8,0.12,11064,
21/04/2022 22:43:47,Lay,Anett Kontaveit,1.2,50,11053,
21/04/2022 22:41:47,Lay,Anett Kontaveit,1.3,20,11054,
21/04/2022 22:40:29,Back,Ekaterina Alexandrova,3.65,0.3,11065,
21/04/2022 22:40:18,Lay,Anett Kontaveit,1.4,10,11055,
21/04/2022 22:13:32,Back,Ekaterina Alexandrova,2.38,0.58,11061,
21/04/2022 22:00:01,Back,Ekaterina Alexandrova,1.76,1.05,11063,
21/04/2022 21:37:06,Lay,Ekaterina Alexandrova,1.4,10,11051,
