Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/05/2022 17:12:10,Back,Alexander Ritschard,1.39,3.62,12839,
17/05/2022 17:10:35,Back,Alexander Ritschard,1.34,5.89,12818,
17/05/2022 17:07:49,Back,Alexander Ritschard,1.23,6.2,12838,
17/05/2022 17:06:49,Back,Alexander Ritschard,1.16,8.86,12843,
17/05/2022 17:01:35,Lay,Alexander Ritschard,1.1,100,12015,
17/05/2022 17:00:33,Back,Laurent Lokoli,10,1.6,12175,
17/05/2022 17:00:33,Back,Laurent Lokoli,10,0.86,12158,
17/05/2022 17:00:33,Back,Laurent Lokoli,7.8,0.12,12155,
17/05/2022 16:58:26,Lay,Alexander Ritschard,1.2,50,12021,
17/05/2022 16:58:03,Lay,Alexander Ritschard,1.3,20,12019,
17/05/2022 16:57:36,Back,Laurent Lokoli,3.65,0.3,12156,
17/05/2022 16:57:36,Back,Laurent Lokoli,3.4,0.5,12173,
17/05/2022 16:57:36,Lay,Alexander Ritschard,1.4,10,12014,
17/05/2022 16:32:45,Back,Laurent Lokoli,2.42,0.85,12172,
17/05/2022 16:19:50,Back,Laurent Lokoli,2.38,0.58,12157,
17/05/2022 15:52:15,Back,Laurent Lokoli,1.88,1.36,12174,
17/05/2022 15:49:39,Back,Laurent Lokoli,1.76,1.05,12159,
17/05/2022 15:33:30,Back,Laurent Lokoli,1.54,2.22,12167,
17/05/2022 15:30:16,Lay,Laurent Lokoli,1.3,20,12020,
17/05/2022 15:24:40,Lay,Laurent Lokoli,1.4,10,12018,
