Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
28/04/2022 16:56:04,Back,Flavio Cobolli,2.42,0.85,15467,
28/04/2022 16:56:00,Back,Flavio Cobolli,2.26,1.12,15621,
28/04/2022 16:56:00,Back,Flavio Cobolli,2.38,0.58,15472,
28/04/2022 16:52:28,Back,Flavio Cobolli,1.86,1.65,15622,
28/04/2022 16:52:28,Back,Flavio Cobolli,2.04,1.93,15497,
28/04/2022 16:52:28,Back,Flavio Cobolli,1.88,1.36,15471,
28/04/2022 16:52:16,Back,Flavio Cobolli,1.76,1.05,15474,
28/04/2022 16:50:09,Back,Flavio Cobolli,1.59,2.42,15615,
28/04/2022 16:49:57,Back,Flavio Cobolli,1.51,3.91,15493,
28/04/2022 16:49:57,Back,Flavio Cobolli,1.54,2.22,15457,
28/04/2022 16:35:01,Back,Flavio Cobolli,1.39,3.62,15618,
28/04/2022 16:14:00,Back,Flavio Cobolli,1.23,6.2,15614,
28/04/2022 15:28:49,Back,Flavio Cobolli,1.16,8.86,15616,
28/04/2022 15:21:38,Lay,Flavio Cobolli,1.1,100,15452,
28/04/2022 14:59:17,Back,Flavio Cobolli,1.34,5.89,15492,
28/04/2022 14:44:46,Lay,Flavio Cobolli,1.2,50,15454,
28/04/2022 14:41:31,Lay,Flavio Cobolli,1.3,10,15456,
28/04/2022 14:41:31,Lay,Flavio Cobolli,1.3,20,15455,
