Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
05/05/2022 15:25:15,Back,Hugo Grenier,1.23,6.2,13927,
05/05/2022 15:21:42,Back,Hugo Grenier,1.16,8.86,13930,
05/05/2022 15:14:17,Lay,Hugo Grenier,1.1,100,13733,
05/05/2022 15:14:17,Back,Daniel Altmaier,10,0.86,13747,
05/05/2022 15:06:12,Back,Daniel Altmaier,7.8,0.12,13744,
05/05/2022 15:02:29,Lay,Hugo Grenier,1.2,50,13734,
05/05/2022 15:00:52,Lay,Hugo Grenier,1.3,20,13737,
05/05/2022 15:00:07,Back,Daniel Altmaier,3.65,0.3,13746,
05/05/2022 14:59:52,Lay,Hugo Grenier,1.4,10,13735,
05/05/2022 14:47:43,Back,Daniel Altmaier,2.38,0.58,13743,
05/05/2022 14:32:14,Back,Daniel Altmaier,1.76,1.05,13745,
05/05/2022 14:25:37,Lay,Daniel Altmaier,1.38,10,13736,
