Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
23/03/2022 22:56:38,Back,Katerina Siniakova,1.08,48.14,11687,
23/03/2022 22:53:29,Lay,Katerina Siniakova,1.17,44.44,11686,
23/03/2022 22:48:53,Back,Katerina Siniakova,1.09,45.59,11683,
23/03/2022 22:45:25,Lay,Katerina Siniakova,1.18,42.11,11680,
23/03/2022 22:38:31,Back,Katerina Siniakova,1.46,13.7,11677,
23/03/2022 22:33:31,Lay,Katerina Siniakova,1.65,12.12,11673,
23/03/2022 22:28:42,Back,Katerina Siniakova,1.8,9.07,11670,
23/03/2022 22:23:48,Lay,Katerina Siniakova,1.96,8.33,11667,
23/03/2022 22:23:48,Back,Rebecca Marino,2.04,10.5,11666,
23/03/2022 22:14:05,Lay,Rebecca Marino,1.58,13.56,11658,
23/03/2022 22:10:38,Back,Rebecca Marino,1.44,34.51,11655,
23/03/2022 22:06:19,Lay,Rebecca Marino,1.18,42.11,11648,
23/03/2022 22:02:11,Back,Rebecca Marino,1.13,36.28,11643,
23/03/2022 21:59:49,Lay,Rebecca Marino,1.23,33.33,11641,
23/03/2022 21:52:08,Back,Rebecca Marino,1.46,15,11632,
23/03/2022 21:43:20,Lay,Rebecca Marino,1.56,14.04,11623,
23/03/2022 21:38:44,Back,Rebecca Marino,1.49,13.07,11618,
23/03/2022 21:36:34,Lay,Rebecca Marino,1.68,11.59,11617,
23/03/2022 21:33:01,Back,Rebecca Marino,1.58,11.1,11612,
23/03/2022 21:26:32,Back,Katerina Siniakova,2.2,8.18,11608,
23/03/2022 21:26:32,Lay,Rebecca Marino,1.82,9.64,11607,
23/03/2022 21:17:58,Lay,Katerina Siniakova,1.8,10,11596,
23/03/2022 21:15:04,Back,Katerina Siniakova,1.64,11.75,11590,
23/03/2022 21:09:21,Lay,Katerina Siniakova,1.71,11.27,11581,
