6/7/2022 11:16:03: [G_Auto 2] :  Store Text Value (Shared) for Altug Celikbilek: info = marketName: Celikbilek v Y Wu - Match Odds; runnerA: Altug Celikbilek; runnerB: Yibing Wu 
6/7/2022 11:16:03: [G_Auto 2] :  Store Value (Shared) for market: aId = 8842202
6/7/2022 11:16:03: [G_Auto 2] :  Store Value (Shared) for market: bId = 9633377
6/7/2022 16:08:53:  Guardian has detected that the market is in-play
6/7/2022 16:08:53:  Guardian has detected that the market is suspended
6/7/2022 16:09:11: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.04; bBsp: 1.93; volume: 389.39 
6/7/2022 16:09:11: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.04; bBsp: 1.93; volume: 389.39 
6/7/2022 16:09:11:  Guardian has detected that the market is now unsuspended
6/7/2022 16:52:32: [G_Auto 2] :  Automation Signal for market: secondSet = 5
6/7/2022 16:52:48: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 5.5
6/7/2022 16:52:48: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.22
6/7/2022 17:26:53:  Guardian has detected that the market is suspended
