Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
12/05/2022 13:57:20,Back,Jil Teichmann,1.38,12.48,10089,
12/05/2022 13:54:11,Lay,Jil Teichmann,1.8,10,10084,
12/05/2022 13:54:11,Back,Elena Rybakina,2.26,15.63,10085,
12/05/2022 13:48:40,Back,Jil Teichmann,4.7,3.92,10081,
12/05/2022 13:48:40,Lay,Elena Rybakina,1.28,27.59,10080,
12/05/2022 13:44:19,Back,Elena Rybakina,2.24,12.87,10076,
12/05/2022 13:44:19,Lay,Jil Teichmann,1.81,9.76,10075,
12/05/2022 13:39:42,Lay,Elena Rybakina,1.37,21.05,10073,
12/05/2022 13:36:21,Back,Elena Rybakina,1.23,19.14,10069,
12/05/2022 13:31:03,Back,Jil Teichmann,3,6.06,10066,
12/05/2022 13:31:03,Lay,Elena Rybakina,1.5,15.69,10065,
12/05/2022 13:27:36,Lay,Jil Teichmann,1.77,10.26,10062,
12/05/2022 13:21:41,Back,Jil Teichmann,1.49,12.08,10060,
12/05/2022 13:19:14,Back,Elena Rybakina,2.24,9.13,10057,
12/05/2022 13:19:14,Lay,Jil Teichmann,1.8,10,10056,
12/05/2022 13:15:10,Lay,Elena Rybakina,1.61,12.9,10055,
12/05/2022 13:15:10,Back,Jil Teichmann,2.64,6.48,10054,
12/05/2022 13:08:38,Back,Elena Rybakina,2.2,7.87,10050,
12/05/2022 13:08:38,Lay,Jil Teichmann,1.84,9.3,10051,
12/05/2022 13:03:38,Lay,Elena Rybakina,1.87,9.09,10048,
12/05/2022 12:59:09,Back,Elena Rybakina,1.66,10.12,10046,
12/05/2022 12:54:53,Lay,Elena Rybakina,1.89,8.89,10042,
12/05/2022 12:49:09,Back,Elena Rybakina,1.67,17.27,10041,
12/05/2022 12:41:09,Lay,Elena Rybakina,1.37,21.05,10036,
12/05/2022 12:36:15,Back,Elena Rybakina,1.62,18.15,10031,
12/05/2022 12:33:14,Lay,Elena Rybakina,1.36,21.62,10029,
12/05/2022 12:29:18,Back,Elena Rybakina,1.27,47.29,10028,
12/05/2022 12:12:10,Lay,Elena Rybakina,1.31,25,10025,
12/05/2022 11:58:21,Lay,Elena Rybakina,1.4,19.51,10022,
12/05/2022 11:46:48,Back,Elena Rybakina,1.86,13.98,10016,
12/05/2022 11:40:47,Lay,Elena Rybakina,1.43,18.18,10014,
12/05/2022 11:36:53,Back,Elena Rybakina,1.35,18.15,10012,
12/05/2022 11:32:41,Lay,Elena Rybakina,1.47,16.67,10010,
