Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/03/2022 00:56:09,Back,Denis Kudla,1.28,21.72,10596,
22/03/2022 00:52:58,Lay,Denis Kudla,1.39,20,10592,
22/03/2022 00:44:10,Back,Denis Kudla,1.29,23.74,10582,
22/03/2022 00:38:14,Lay,Denis Kudla,1.34,22.86,10574,
22/03/2022 00:34:16,Back,Denis Kudla,1.22,29.98,10567,
22/03/2022 00:30:49,Lay,Denis Kudla,1.28,28.57,10562,
22/03/2022 00:21:25,Back,Denis Kudla,1.22,32.78,10551,
22/03/2022 00:14:18,Lay,Denis Kudla,1.25,32,10544,
22/03/2022 00:09:26,Back,Denis Kudla,1.66,10.37,10537,
22/03/2022 00:07:09,Lay,Denis Kudla,1.87,9.2,10535,
22/03/2022 00:03:00,Back,Denis Kudla,1.66,10.57,10531,
22/03/2022 00:00:42,Lay,Denis Kudla,1.82,9.64,10529,
21/03/2022 23:50:06,Back,Denis Kudla,1.69,10.18,10516,
21/03/2022 23:47:21,Lay,Denis Kudla,1.85,9.3,10512,
21/03/2022 23:41:48,Back,Denis Kudla,1.74,9.49,10504,
21/03/2022 23:38:40,Lay,Denis Kudla,1.94,8.51,10500,
21/03/2022 23:20:07,Back,Denis Kudla,1.36,2.77,10474,
21/03/2022 23:15:45,Lay,Denis Kudla,1.58,2.39,10469,
21/03/2022 22:47:09,Back,Denis Kudla,1.07,75.45,10419,
21/03/2022 22:43:45,Lay,Denis Kudla,1.11,72.73,10414,
21/03/2022 22:38:16,Back,Denis Kudla,1.08,68.52,10404,
21/03/2022 22:34:18,Lay,Denis Kudla,1.11,66.67,10399,
21/03/2022 22:30:19,Back,Denis Kudla,1.2,30.24,10391,
21/03/2022 22:28:08,Lay,Denis Kudla,1.27,28.57,10389,
