Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/03/2022 18:03:35,Back,Mitchell Krueger,1.4,18.57,10798,
22/03/2022 17:55:08,Back,Kevin Anderson,3.3,5.54,10789,
22/03/2022 17:55:08,Lay,Mitchell Krueger,1.43,18.18,10788,
22/03/2022 17:47:36,Lay,Kevin Anderson,1.76,10.39,10777,
22/03/2022 17:45:37,Back,Kevin Anderson,1.67,11.2,10775,
22/03/2022 17:40:12,Lay,Kevin Anderson,1.73,10.81,10765,
22/03/2022 17:36:26,Back,Kevin Anderson,1.72,10.2,10762,
22/03/2022 17:32:08,Back,Mitchell Krueger,2.2,10.7,10758,
22/03/2022 17:32:08,Lay,Kevin Anderson,1.82,9.64,10757,
22/03/2022 17:26:16,Lay,Mitchell Krueger,1.5,15.69,10750,
22/03/2022 17:21:38,Back,Mitchell Krueger,1.42,17.02,10747,
22/03/2022 17:18:13,Lay,Mitchell Krueger,1.48,16.33,10744,
22/03/2022 17:14:14,Back,Mitchell Krueger,1.47,15.6,10739,
22/03/2022 17:06:44,Lay,Mitchell Krueger,1.52,15.09,10733,
22/03/2022 16:51:22,Back,Kevin Anderson,1.58,26.07,10709,
22/03/2022 16:47:16,Lay,Kevin Anderson,1.59,13.33,10702,
22/03/2022 16:38:27,Lay,Kevin Anderson,1.65,12.12,10690,
22/03/2022 16:33:16,Back,Kevin Anderson,1.58,12.33,10679,
22/03/2022 16:31:42,Lay,Kevin Anderson,1.68,11.59,10677,
22/03/2022 16:27:26,Back,Kevin Anderson,1.55,13.48,10670,
22/03/2022 16:24:32,Lay,Kevin Anderson,1.62,12.9,10666,
22/03/2022 16:21:02,Back,Kevin Anderson,1.51,13.71,10661,
22/03/2022 16:17:40,Lay,Kevin Anderson,1.63,12.7,10652,
