Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
25/04/2022 15:55:15,Back,Holger Rune,1.12,82.25,10117,
25/04/2022 15:46:36,Lay,Holger Rune,1.18,42.11,10112,
25/04/2022 15:33:53,Lay,Holger Rune,1.22,34.78,10107,
25/04/2022 15:31:34,Back,Holger Rune,1.53,11.86,10104,
25/04/2022 15:27:47,Back,Jiri Lehecka,2.26,9.07,10102,
25/04/2022 15:27:47,Lay,Holger Rune,1.79,10.13,10101,
25/04/2022 15:23:39,Lay,Jiri Lehecka,1.64,12.5,10099,
25/04/2022 15:20:37,Back,Jiri Lehecka,1.54,11.86,10098,
25/04/2022 15:16:48,Lay,Jiri Lehecka,1.74,10.67,10097,
25/04/2022 15:16:48,Back,Holger Rune,2.36,8.37,10096,
25/04/2022 15:12:16,Lay,Holger Rune,1.68,11.76,10094,
25/04/2022 15:12:15,Back,Jiri Lehecka,2.44,7.61,10095,
25/04/2022 15:08:11,Back,Holger Rune,2.28,8.77,10093,
25/04/2022 15:08:11,Lay,Jiri Lehecka,1.78,10.26,10092,
25/04/2022 15:03:16,Lay,Holger Rune,1.65,12.12,10091,
25/04/2022 14:57:33,Back,Holger Rune,1.56,13.02,10090,
25/04/2022 14:54:46,Lay,Holger Rune,1.65,12.31,10089,
