Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
01/03/2022 00:05:00,Back,Katie Boulter,1.16,16,10832,
28/02/2022 23:52:32,Lay,Katie Boulter,1.1,100,10753,
28/02/2022 23:52:26,Back,Ana Konjuh,10,10,10765,
28/02/2022 23:52:26,Back,Ana Konjuh,10,10,10778,
28/02/2022 23:52:26,Back,Ana Konjuh,10,10,10795,
28/02/2022 23:50:17,Back,Ana Konjuh,7.8,7.8,10763,
28/02/2022 23:49:29,Lay,Katie Boulter,1.2,50,10757,
28/02/2022 23:48:21,Lay,Katie Boulter,1.3,20,10756,
28/02/2022 23:47:46,Back,Ana Konjuh,3.65,3.65,10764,
28/02/2022 23:47:46,Lay,Katie Boulter,1.4,10,10759,
28/02/2022 23:47:46,Back,Ana Konjuh,3.4,34,10779,
28/02/2022 23:47:06,Back,Ana Konjuh,3.1,31,10793,
28/02/2022 23:38:42,Back,Ana Konjuh,2.42,24,10777,
28/02/2022 23:38:40,Back,Ana Konjuh,2.38,2.38,10762,
28/02/2022 23:32:54,Back,Ana Konjuh,2.04,20,10794,
28/02/2022 23:24:18,Back,Ana Konjuh,1.51,15,10792,
28/02/2022 23:10:41,Back,Ana Konjuh,1.34,13,10791,
28/02/2022 23:08:24,Lay,Ana Konjuh,1.2,50,10755,
28/02/2022 22:59:23,Back,Ana Konjuh,1.88,18,10776,
28/02/2022 22:37:35,Back,Ana Konjuh,1.54,15,10775,
28/02/2022 22:31:11,Lay,Ana Konjuh,1.3,20,10758,
28/02/2022 22:24:34,Back,Ana Konjuh,1.76,1.7,10766,
28/02/2022 22:21:12,Lay,Ana Konjuh,1.4,10,10760,
