Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
07/03/2022 22:50:02,Back,Astra Sharma,1.14,36.25,10361,
07/03/2022 22:45:33,Lay,Astra Sharma,1.24,33.33,10356,
07/03/2022 22:41:19,Back,Astra Sharma,1.11,39.97,10349,
07/03/2022 22:38:08,Lay,Astra Sharma,1.22,36.36,10344,
07/03/2022 22:34:28,Back,Astra Sharma,1.47,14.36,10339,
07/03/2022 22:31:39,Lay,Astra Sharma,1.61,13.11,10335,
07/03/2022 22:26:20,Back,Astra Sharma,1.42,16.06,10331,
07/03/2022 22:22:51,Lay,Astra Sharma,1.54,14.81,10327,
07/03/2022 22:18:31,Back,Astra Sharma,1.37,33.37,10321,
07/03/2022 22:15:22,Lay,Astra Sharma,1.2,38.1,10318,
07/03/2022 22:11:11,Back,Astra Sharma,1.32,37.64,10314,
07/03/2022 22:06:46,Lay,Astra Sharma,1.18,42.11,10307,
07/03/2022 22:02:45,Back,Astra Sharma,1.23,26.63,10303,
07/03/2022 21:57:52,Lay,Astra Sharma,1.31,25,10299,
07/03/2022 21:53:38,Back,Astra Sharma,1.6,19.71,10297,
07/03/2022 21:50:25,Lay,Astra Sharma,1.34,23.53,10294,
07/03/2022 21:46:53,Back,Astra Sharma,1.62,11.99,10289,
07/03/2022 21:37:53,Lay,Astra Sharma,1.7,11.43,10278,
