Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
17/03/2022 01:44:02,Back,Andrey Rublev,1.17,35.34,10664,
17/03/2022 01:41:56,Lay,Andrey Rublev,1.23,33.33,10663,
17/03/2022 01:38:02,Back,Andrey Rublev,1.18,33.36,10662,
17/03/2022 01:35:46,Lay,Andrey Rublev,1.23,32,10661,
17/03/2022 01:31:02,Back,Andrey Rublev,1.2,32.31,10660,
17/03/2022 01:29:24,Lay,Andrey Rublev,1.26,30.77,10659,
17/03/2022 01:26:06,Back,Andrey Rublev,1.2,34.16,10658,
17/03/2022 01:21:56,Lay,Andrey Rublev,1.23,33.33,10657,
17/03/2022 01:19:08,Back,Andrey Rublev,1.18,38.75,10656,
17/03/2022 01:12:05,Lay,Andrey Rublev,1.2,38.1,10655,
17/03/2022 01:02:20,Back,Andrey Rublev,1.56,12.7,10654,
17/03/2022 00:57:22,Lay,Andrey Rublev,1.66,11.94,10653,
17/03/2022 00:51:37,Back,Andrey Rublev,1.59,11.42,10651,
17/03/2022 00:48:26,Lay,Andrey Rublev,1.77,10.26,10649,
17/03/2022 00:43:17,Back,Andrey Rublev,1.65,10.64,10646,
17/03/2022 00:40:02,Lay,Andrey Rublev,1.82,9.64,10645,
17/03/2022 00:36:14,Back,Andrey Rublev,1.69,18.93,10643,
17/03/2022 00:30:06,Lay,Andrey Rublev,1.32,24.24,10641,
17/03/2022 00:24:42,Back,Andrey Rublev,1.69,10.61,10640,
17/03/2022 00:20:26,Lay,Andrey Rublev,1.78,10.13,10639,
17/03/2022 00:16:26,Back,Andrey Rublev,1.75,10.36,10638,
17/03/2022 00:10:30,Lay,Andrey Rublev,1.78,10.13,10637,
