Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
22/04/2022 14:00:23,Back,Felix Auger-Aliassime,1.11,41.19,10119,
22/04/2022 13:57:30,Lay,Felix Auger-Aliassime,1.2,38.1,10112,
22/04/2022 13:47:46,Back,Felix Auger-Aliassime,1.13,43.97,10103,
22/04/2022 13:44:49,Lay,Felix Auger-Aliassime,1.18,42.11,10097,
22/04/2022 13:36:10,Back,Felix Auger-Aliassime,1.42,17.5,10090,
22/04/2022 13:29:42,Lay,Felix Auger-Aliassime,1.46,17.02,10086,
22/04/2022 13:21:12,Back,Felix Auger-Aliassime,1.67,15.1,10073,
22/04/2022 13:17:02,Lay,Felix Auger-Aliassime,1.45,17.39,10068,
22/04/2022 13:11:38,Back,Felix Auger-Aliassime,1.37,34.74,10064,
22/04/2022 13:04:18,Lay,Felix Auger-Aliassime,1.19,40,10054,
22/04/2022 12:55:48,Back,Felix Auger-Aliassime,1.56,12.39,10044,
22/04/2022 12:52:53,Lay,Felix Auger-Aliassime,1.69,11.43,10041,
22/04/2022 12:48:55,Back,Felix Auger-Aliassime,1.56,12.59,10038,
22/04/2022 12:45:17,Lay,Felix Auger-Aliassime,1.67,11.76,10032,
22/04/2022 12:40:23,Back,Felix Auger-Aliassime,1.54,12.33,10027,
22/04/2022 12:37:59,Lay,Felix Auger-Aliassime,1.71,11.11,10025,
22/04/2022 12:33:22,Back,Felix Auger-Aliassime,1.64,11.24,10021,
22/04/2022 12:29:51,Lay,Felix Auger-Aliassime,1.75,10.53,10018,
22/04/2022 12:26:38,Back,Felix Auger-Aliassime,1.61,12.42,10016,
22/04/2022 12:19:33,Lay,Felix Auger-Aliassime,1.65,12.12,10008,
