Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
11/03/2022 23:00:26,Back,Liudmila Samsonova,1.04,71.15,11262,
11/03/2022 22:56:00,Lay,Liudmila Samsonova,1.11,66.67,11257,
11/03/2022 22:53:04,Back,Liudmila Samsonova,1.35,17.32,11254,
11/03/2022 22:47:28,Lay,Liudmila Samsonova,1.52,15.38,11247,
11/03/2022 22:47:28,Back,Ann Li,2.92,5.86,11246,
11/03/2022 22:43:13,Lay,Ann Li,1.86,9.2,11244,
11/03/2022 22:34:44,Back,Ann Li,1.65,10.7,11241,
11/03/2022 22:32:37,Lay,Ann Li,1.81,9.76,11239,
11/03/2022 22:26:45,Back,Ann Li,1.57,22.5,11235,
11/03/2022 22:23:53,Lay,Ann Li,1.28,27.59,11233,
11/03/2022 22:16:43,Back,Ann Li,1.19,30.49,11227,
11/03/2022 22:10:08,Lay,Ann Li,1.27,28.57,11220,
11/03/2022 22:02:46,Back,Ann Li,1.2,29.43,11216,
11/03/2022 22:00:19,Lay,Ann Li,1.28,27.59,11213,
11/03/2022 21:56:55,Back,Ann Li,1.19,32.32,11209,
11/03/2022 21:51:17,Lay,Ann Li,1.25,30.77,11206,
11/03/2022 21:44:38,Back,Ann Li,1.57,11.02,11201,
11/03/2022 21:42:23,Lay,Ann Li,1.86,9.3,11199,
11/03/2022 21:30:14,Back,Ann Li,1.79,14.52,11184,
11/03/2022 21:22:00,Lay,Ann Li,1.43,18.18,11173,
11/03/2022 21:13:04,Back,Ann Li,1.38,16.73,11163,
11/03/2022 21:10:59,Lay,Ann Li,1.53,15.09,11162,
