Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
01/05/2022 12:37:09,Back,Anhelina Kalinina,1.15,38.26,10260,
01/05/2022 12:33:08,Lay,Anhelina Kalinina,1.21,36.36,10259,
01/05/2022 12:22:46,Back,Anhelina Kalinina,1.4,16.38,10256,
01/05/2022 12:14:36,Lay,Anhelina Kalinina,1.52,15.09,10254,
01/05/2022 12:10:14,Back,Anhelina Kalinina,1.47,14,10253,
01/05/2022 12:05:49,Lay,Anhelina Kalinina,1.62,12.7,10252,
01/05/2022 12:01:07,Back,Anhelina Kalinina,1.52,13.36,10251,
01/05/2022 11:51:17,Back,Garbiñe Muguruza,2.54,6.54,10249,
01/05/2022 11:51:17,Lay,Anhelina Kalinina,1.65,12.31,10250,
01/05/2022 11:46:19,Lay,Garbiñe Muguruza,1.91,8.7,10248,
01/05/2022 11:43:25,Back,Garbiñe Muguruza,1.64,10.7,10247,
01/05/2022 11:40:08,Lay,Garbiñe Muguruza,1.82,9.64,10246,
