Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
24/03/2022 22:15:36,Back,Kamil Majchrzak,1.21,29.99,12168,
24/03/2022 22:12:37,Lay,Kamil Majchrzak,1.27,28.57,12165,
24/03/2022 22:08:27,Back,Kamil Majchrzak,1.2,33.07,12160,
24/03/2022 22:03:29,Lay,Kamil Majchrzak,1.24,32,12155,
24/03/2022 21:59:00,Back,Kamil Majchrzak,1.18,31.63,12151,
24/03/2022 21:55:10,Lay,Kamil Majchrzak,1.26,29.63,12148,
24/03/2022 21:49:02,Back,Kamil Majchrzak,1.64,10.56,12143,
24/03/2022 21:45:07,Back,Sebastian Baez,2.2,10.13,12139,
24/03/2022 21:45:07,Lay,Kamil Majchrzak,1.84,9.41,12138,
24/03/2022 21:39:49,Lay,Sebastian Baez,1.56,14.29,12130,
24/03/2022 21:37:21,Back,Sebastian Baez,1.46,14.09,12127,
24/03/2022 21:32:54,Lay,Sebastian Baez,1.62,12.7,12120,
24/03/2022 21:27:50,Back,Sebastian Baez,1.54,12.24,12115,
24/03/2022 21:23:35,Lay,Sebastian Baez,1.72,10.96,12109,
24/03/2022 21:23:35,Back,Kamil Majchrzak,2.4,7.61,12110,
24/03/2022 21:20:29,Lay,Kamil Majchrzak,1.78,10.26,12105,
