Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
24/03/2022 03:05:48,Back,Denis Kudla,1.35,14.15,11845,
24/03/2022 03:01:24,Lay,Denis Kudla,1.72,11.11,11842,
24/03/2022 02:52:26,Back,Denis Kudla,3.35,6.5,11835,
24/03/2022 02:46:49,Lay,Denis Kudla,1.55,14.04,11832,
24/03/2022 02:42:14,Back,Denis Kudla,1.36,15.75,11827,
24/03/2022 02:38:38,Lay,Denis Kudla,1.58,13.56,11826,
24/03/2022 02:32:38,Back,Denis Kudla,1.41,52.49,11823,
24/03/2022 02:25:48,Lay,Denis Kudla,1.11,66.67,11819,
24/03/2022 02:22:14,Back,Denis Kudla,1.34,18.95,11817,
24/03/2022 02:09:32,Lay,Denis Kudla,1.46,17.39,11809,
24/03/2022 02:09:32,Back,Juncheng Shang,3.2,5.31,11808,
24/03/2022 02:04:30,Lay,Juncheng Shang,1.89,8.99,11807,
24/03/2022 01:50:24,Back,Juncheng Shang,1.63,10.76,11802,
24/03/2022 01:43:47,Lay,Juncheng Shang,1.82,9.64,11799,
24/03/2022 01:42:27,Back,Juncheng Shang,1.73,9.39,11798,
24/03/2022 01:36:16,Lay,Juncheng Shang,1.93,8.42,11796,
24/03/2022 01:33:42,Back,Juncheng Shang,1.72,10.66,11795,
24/03/2022 01:27:01,Lay,Juncheng Shang,1.74,10.53,11792,
24/03/2022 01:21:35,Back,Juncheng Shang,1.61,11.34,11788,
24/03/2022 01:17:46,Back,Denis Kudla,2.28,9.2,11786,
24/03/2022 01:17:46,Lay,Juncheng Shang,1.78,10.26,11785,
24/03/2022 00:57:15,Lay,Denis Kudla,1.6,13.11,11776,
24/03/2022 00:53:08,Back,Denis Kudla,1.45,37.64,11773,
24/03/2022 00:46:57,Lay,Denis Kudla,1.16,47.06,11767,
24/03/2022 00:41:02,Back,Denis Kudla,1.43,16.04,11762,
24/03/2022 00:35:33,Lay,Denis Kudla,1.52,15.09,11760,
24/03/2022 00:31:15,Back,Denis Kudla,1.42,16.58,11756,
24/03/2022 00:26:55,Lay,Denis Kudla,1.5,15.69,11753,
24/03/2022 00:22:40,Back,Denis Kudla,1.41,16.69,11749,
24/03/2022 00:17:41,Lay,Denis Kudla,1.5,15.69,11746,
24/03/2022 00:15:12,Back,Denis Kudla,1.4,16.81,11743,
24/03/2022 00:13:14,Lay,Denis Kudla,1.5,15.69,11741,
