Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
24/03/2022 17:37:22,Back,Danielle Collins,1.26,20.32,11952,
24/03/2022 17:35:43,Back,Anna Bondar,3.25,5.88,11947,
24/03/2022 17:35:43,Lay,Danielle Collins,1.44,17.78,11948,
24/03/2022 17:31:06,Back,Danielle Collins,2.4,10.83,11942,
24/03/2022 17:31:06,Lay,Anna Bondar,1.72,11.11,11941,
24/03/2022 17:26:56,Lay,Danielle Collins,1.43,18.18,11937,
24/03/2022 17:22:45,Back,Danielle Collins,1.33,20.2,11932,
24/03/2022 17:17:44,Lay,Danielle Collins,1.41,19.05,11925,
24/03/2022 17:14:44,Back,Danielle Collins,1.28,23.43,11921,
24/03/2022 17:11:26,Lay,Danielle Collins,1.35,22.22,11918,
24/03/2022 17:08:38,Back,Danielle Collins,1.24,30.11,11914,
24/03/2022 17:03:50,Lay,Danielle Collins,1.26,29.63,11909,
24/03/2022 16:14:09,Back,Danielle Collins,1.11,51.8,11861,
24/03/2022 16:11:56,Lay,Danielle Collins,1.15,50,11859,
