4/30/2022 11:04:12: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: info = marketName: Molcan v Carballes Baena - Match Odds; runnerA: Alex Molcan; runnerB: Roberto Carballes Baena 
4/30/2022 11:04:12: [G_Auto 2] :  Store Value (Shared) for market: aId = 8960879
4/30/2022 11:04:12: [G_Auto 2] :  Store Value (Shared) for market: bId = 42313578
4/30/2022 15:03:48:  Guardian has detected that the market is in-play
4/30/2022 15:03:48:  Guardian has detected that the market is suspended
4/30/2022 15:03:55: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.5; bBsp: 2.98; volume: 1733.45 
4/30/2022 15:03:55: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 1.5; bBsp: 2.98; volume: 1733.45 
4/30/2022 15:03:55:  Guardian has detected that the market is now unsuspended
4/30/2022 16:39:41: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aPoints = point: 0; games: 5; sets: 0 
4/30/2022 16:39:41: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aServing = serving:0
4/30/2022 16:39:41: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bPoints = point: 40; games: 6; sets: 0 
4/30/2022 16:39:41: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bServing = serving:2
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: price = 1.43
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 0
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 93.02
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: stake = 93.02
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 93.02
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: pl = -0.66
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 3.4
4/30/2022 16:39:41: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 1.42
4/30/2022 16:41:19: [G_Auto 2] :  Automation Signal for market: secondSet = 5
4/30/2022 16:41:30: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 3.35
4/30/2022 16:41:30: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.42
4/30/2022 16:41:30: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 3.35
4/30/2022 16:41:30: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 1.42
4/30/2022 16:41:35: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aPoints = point: 0; games: 0; sets: 0 
4/30/2022 16:41:35: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aServing = serving:1
4/30/2022 16:41:35: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bPoints = point: 0; games: 0; sets: 1 
4/30/2022 16:41:35: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bServing = serving:0
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: price = 1.42
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 93.68
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 93.02
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: stake = 93.68
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 186.7
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: pl = -0.66
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 3.35
4/30/2022 16:41:35: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 1.42
4/30/2022 16:41:40: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aPoints = point: 0; games: 0; sets: 0 
4/30/2022 16:41:40: [G_Auto 2] :  Store Text Value (Shared) for Alex Molcan: aServing = serving:1
4/30/2022 16:41:40: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bPoints = point: 0; games: 0; sets: 1 
4/30/2022 16:41:40: [G_Auto 2] :  Store Text Value (Shared) for Roberto Carballes Baena: bServing = serving:0
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: price = 1.42
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 93.68
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 93.02
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: stake = 93.68
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 186.7
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: pl = -0.66
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 3.35
4/30/2022 16:41:40: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 1.43
4/30/2022 17:32:29:  Guardian has detected that the market is suspended
