Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
16/03/2022 21:34:58,Lay,Taylor Fritz,1.2,50,11143,
16/03/2022 21:34:58,Lay,Taylor Fritz,1.1,100,11146,
16/03/2022 21:34:58,Back,Alex De Minaur,10,3.86,11227,
16/03/2022 21:34:58,Back,Alex De Minaur,10,1.6,11209,
16/03/2022 21:34:58,Back,Alex De Minaur,10,0.86,11201,
16/03/2022 21:34:58,Back,Alex De Minaur,7.8,0.12,11202,
16/03/2022 21:04:17,Back,Taylor Fritz,2.38,0.58,11342,
16/03/2022 21:04:17,Back,Taylor Fritz,2.42,0.85,11349,
16/03/2022 21:02:40,Back,Taylor Fritz,1.88,1.36,11350,
16/03/2022 21:02:37,Back,Taylor Fritz,1.76,1.05,11341,
16/03/2022 21:00:37,Back,Taylor Fritz,1.54,2.22,11344,
16/03/2022 20:55:27,Lay,Taylor Fritz,1.3,20,11145,
16/03/2022 20:55:27,Back,Alex De Minaur,3.65,0.3,11200,
16/03/2022 20:54:09,Lay,Taylor Fritz,1.4,10,11139,
16/03/2022 20:54:03,Back,Alex De Minaur,3.4,0.5,11211,
16/03/2022 20:53:51,Back,Alex De Minaur,3.1,0.95,11232,
16/03/2022 20:52:36,Back,Alex De Minaur,2.38,0.58,11199,
16/03/2022 20:52:36,Back,Alex De Minaur,2.42,0.85,11208,
16/03/2022 20:22:55,Back,Alex De Minaur,2.04,1.93,11231,
16/03/2022 20:12:06,Back,Alex De Minaur,1.88,1.36,11210,
16/03/2022 20:04:05,Back,Alex De Minaur,1.76,1.05,11198,
16/03/2022 20:01:59,Back,Alex De Minaur,1.54,2.22,11204,
16/03/2022 20:01:50,Back,Alex De Minaur,1.51,3.91,11229,
16/03/2022 20:00:47,Back,Alex De Minaur,1.34,5.89,11226,
16/03/2022 19:50:29,Lay,Alex De Minaur,1.2,50,11140,
16/03/2022 19:44:28,Lay,Alex De Minaur,1.3,20,11142,
16/03/2022 19:40:18,Lay,Alex De Minaur,1.4,10,11141,
