Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
25/05/2022 13:03:49,Back,Aliaksandra Sasnovich,1.09,38.93,10047,
25/05/2022 13:01:23,Lay,Aliaksandra Sasnovich,1.22,34.78,10046,
25/05/2022 12:55:59,Back,Aliaksandra Sasnovich,1.44,14.56,10045,
25/05/2022 12:42:38,Lay,Aliaksandra Sasnovich,1.6,13.11,10044,
25/05/2022 12:37:01,Back,Aliaksandra Sasnovich,1.36,16.48,10041,
25/05/2022 12:28:04,Lay,Aliaksandra Sasnovich,1.54,14.55,10037,
25/05/2022 12:25:03,Back,Aliaksandra Sasnovich,1.62,11.54,10034,
25/05/2022 12:21:30,Lay,Aliaksandra Sasnovich,1.73,10.81,10033,
25/05/2022 12:17:11,Back,Aliaksandra Sasnovich,1.65,10.7,10029,
25/05/2022 12:11:43,Lay,Aliaksandra Sasnovich,1.83,9.64,10027,
25/05/2022 12:11:43,Back,Emma Raducanu,2.2,7.82,10026,
25/05/2022 12:01:22,Lay,Emma Raducanu,1.87,9.2,10022,
25/05/2022 11:58:53,Back,Emma Raducanu,1.63,16.76,10021,
25/05/2022 11:53:39,Lay,Emma Raducanu,1.4,19.51,10020,
25/05/2022 11:50:03,Back,Emma Raducanu,1.59,11.32,10019,
25/05/2022 11:44:52,Lay,Emma Raducanu,1.8,10,10018,
25/05/2022 11:42:29,Back,Emma Raducanu,1.59,10.82,10017,
25/05/2022 11:35:35,Lay,Emma Raducanu,1.87,9.2,10012,
25/05/2022 11:35:35,Back,Aliaksandra Sasnovich,2.16,8.53,10011,
25/05/2022 11:30:56,Lay,Aliaksandra Sasnovich,1.75,10.53,10009,
25/05/2022 11:18:36,Back,Aliaksandra Sasnovich,1.56,11.62,10002,
25/05/2022 11:14:56,Lay,Aliaksandra Sasnovich,1.79,10.13,10000,
