Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/03/2022 23:33:30,Back,Paul Jubb,1.59,2.42,10350,
26/03/2022 23:33:24,Back,Paul Jubb,1.54,2.22,10328,
26/03/2022 23:33:24,Back,Paul Jubb,1.51,3.91,10341,
26/03/2022 23:31:26,Back,Paul Jubb,1.39,3.62,10345,
26/03/2022 23:24:27,Back,Paul Jubb,1.23,6.2,10347,
26/03/2022 23:22:35,Back,Paul Jubb,1.16,8.86,10346,
26/03/2022 23:04:47,Lay,Paul Jubb,1.1,100,10314,
26/03/2022 22:45:24,Back,Paul Jubb,1.34,5.89,10339,
26/03/2022 22:39:05,Lay,Paul Jubb,1.2,50,10312,
26/03/2022 22:31:53,Lay,Paul Jubb,1.3,20,10316,
26/03/2022 22:29:10,Lay,Paul Jubb,1.4,10,10313,
