Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
14/03/2022 03:23:08,Back,Simona Halep,1.16,31.53,12505,
14/03/2022 03:20:40,Lay,Simona Halep,1.28,28.57,12503,
14/03/2022 03:16:04,Back,Simona Halep,1.15,35.64,12499,
14/03/2022 03:12:44,Lay,Simona Halep,1.23,33.33,12497,
14/03/2022 03:07:29,Back,Simona Halep,1.15,37.2,12495,
14/03/2022 03:03:14,Lay,Simona Halep,1.23,34.78,12494,
14/03/2022 02:58:52,Back,Simona Halep,1.14,38.92,12490,
14/03/2022 02:56:33,Lay,Simona Halep,1.22,36.36,12488,
14/03/2022 02:53:46,Back,Simona Halep,1.14,40.1,12485,
14/03/2022 02:49:34,Lay,Simona Halep,1.2,38.1,12483,
14/03/2022 02:46:40,Back,Simona Halep,1.27,22.45,12480,
14/03/2022 02:37:43,Lay,Simona Halep,1.39,20.51,12478,
14/03/2022 02:35:10,Back,Simona Halep,1.3,20.81,12476,
14/03/2022 02:30:52,Lay,Simona Halep,1.42,19.05,12472,
14/03/2022 02:24:21,Back,Simona Halep,1.33,20.53,12470,
14/03/2022 02:18:55,Lay,Simona Halep,1.4,19.51,12467,
14/03/2022 02:16:30,Back,Simona Halep,1.67,10.25,12464,
14/03/2022 02:13:57,Lay,Simona Halep,1.86,9.2,12463,
