Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
10/04/2022 19:32:14,Back,Tatjana Maria,1.16,8.86,19770,
10/04/2022 19:29:49,Lay,Tatjana Maria,1.1,100,19681,
10/04/2022 19:04:37,Back,Tatjana Maria,2.38,0.58,19707,
10/04/2022 19:04:37,Back,Tatjana Maria,2.42,0.85,19714,
10/04/2022 18:49:18,Back,Tatjana Maria,2.04,1.93,19722,
10/04/2022 18:48:34,Back,Tatjana Maria,1.88,1.36,19713,
10/04/2022 18:43:33,Back,Tatjana Maria,1.76,1.05,19705,
10/04/2022 18:14:40,Back,Tatjana Maria,1.54,2.22,19708,
10/04/2022 18:13:58,Back,Tatjana Maria,1.51,3.91,19718,
10/04/2022 18:11:23,Back,Tatjana Maria,1.34,5.89,19717,
10/04/2022 17:42:38,Lay,Tatjana Maria,1.2,50,19683,
10/04/2022 17:41:01,Lay,Tatjana Maria,1.3,20,19686,
10/04/2022 17:10:56,Lay,Tatjana Maria,1.4,10,19685,
