Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/04/2022 11:27:06,Back,Kenny De Schepper,1.39,3.62,11339,
26/04/2022 11:26:47,Back,Kenny De Schepper,1.23,6.2,11341,
26/04/2022 11:26:28,Back,Kenny De Schepper,1.16,8.86,11338,
26/04/2022 11:25:49,Lay,Kenny De Schepper,1.1,100,11094,
26/04/2022 11:19:38,Lay,Kenny De Schepper,1.2,50,11095,
26/04/2022 11:11:42,Back,Kenny De Schepper,1.88,1.36,11311,
26/04/2022 11:11:42,Back,Kenny De Schepper,2.04,1.93,11318,
26/04/2022 11:10:54,Back,Kenny De Schepper,1.54,2.22,11303,
26/04/2022 11:10:54,Back,Kenny De Schepper,1.51,3.91,11313,
26/04/2022 11:10:26,Back,Kenny De Schepper,1.34,5.89,11312,
26/04/2022 11:05:30,Lay,Kenny De Schepper,1.3,20,11098,
26/04/2022 10:17:42,Back,Kenny De Schepper,2.38,0.58,11164,
26/04/2022 09:50:08,Back,Kenny De Schepper,1.76,1.05,11162,
26/04/2022 09:43:31,Lay,Kenny De Schepper,1.4,10,11089,
