Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
26/04/2022 23:25:08,Lay,Jose Pereira,1.1,100,13127,
26/04/2022 23:24:43,Back,Stefan Kozlov,10,0.86,13143,
26/04/2022 23:24:43,Back,Stefan Kozlov,10,1.6,13153,
26/04/2022 23:23:03,Back,Stefan Kozlov,7.8,0.12,13144,
26/04/2022 23:19:00,Lay,Jose Pereira,1.2,50,13129,
26/04/2022 23:16:53,Lay,Jose Pereira,1.3,20,13131,
26/04/2022 23:16:10,Back,Stefan Kozlov,3.65,0.3,13142,
26/04/2022 23:08:11,Lay,Jose Pereira,1.4,10,13133,
26/04/2022 23:07:52,Back,Stefan Kozlov,3.4,0.5,13152,
26/04/2022 23:00:56,Back,Stefan Kozlov,2.42,0.85,13151,
26/04/2022 23:00:53,Back,Stefan Kozlov,2.38,0.58,13140,
26/04/2022 22:58:03,Back,Stefan Kozlov,1.88,1.36,13150,
26/04/2022 22:56:00,Back,Stefan Kozlov,1.76,1.05,13141,
26/04/2022 22:53:54,Back,Stefan Kozlov,1.54,2.22,13146,
26/04/2022 22:49:02,Lay,Stefan Kozlov,1.3,13.645,13132,
26/04/2022 22:38:18,Lay,Stefan Kozlov,1.4,10,13134,
