Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
01/05/2022 15:28:49,Back,Jil Teichmann,1.28,21.72,10329,
01/05/2022 15:24:22,Lay,Jil Teichmann,1.39,20,10328,
01/05/2022 15:21:16,Back,Jil Teichmann,1.27,21.51,10326,
01/05/2022 15:17:12,Lay,Jil Teichmann,1.4,19.51,10324,
01/05/2022 15:13:18,Back,Jil Teichmann,1.29,21.55,10322,
01/05/2022 15:06:49,Lay,Jil Teichmann,1.39,20,10320,
01/05/2022 15:03:30,Back,Jil Teichmann,1.27,50.84,10318,
01/05/2022 14:57:13,Lay,Jil Teichmann,1.13,57.14,10316,
01/05/2022 14:50:13,Back,Jil Teichmann,1.25,22.64,10313,
01/05/2022 14:45:24,Lay,Jil Teichmann,1.38,20.51,10310,
01/05/2022 14:41:47,Back,Jil Teichmann,1.31,20.16,10308,
01/05/2022 14:36:50,Lay,Jil Teichmann,1.42,18.6,10305,
01/05/2022 14:32:58,Back,Jil Teichmann,1.35,18.41,10302,
01/05/2022 14:28:48,Lay,Jil Teichmann,1.46,17.02,10301,
01/05/2022 14:22:01,Back,Jil Teichmann,1.41,14.97,10298,
01/05/2022 14:18:40,Lay,Jil Teichmann,1.61,13.11,10296,
