Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/04/2022 21:21:08,Lay,Adrian Menendez-Maceira,1.1,100,13125,
19/04/2022 21:20:45,Back,Andrej Martin,10,3.86,13184,
19/04/2022 21:20:45,Lay,Adrian Menendez-Maceira,1.2,50,13130,
19/04/2022 21:20:45,Back,Andrej Martin,10,1.6,13175,
19/04/2022 21:20:45,Back,Andrej Martin,7.8,0.12,13138,
19/04/2022 21:20:45,Back,Andrej Martin,10,0.86,13140,
19/04/2022 21:19:53,Lay,Adrian Menendez-Maceira,1.3,20,13131,
19/04/2022 21:18:27,Back,Andrej Martin,3.4,0.5,13172,
19/04/2022 21:18:27,Back,Andrej Martin,3.1,0.95,13189,
19/04/2022 21:18:27,Lay,Adrian Menendez-Maceira,1.4,10,13129,
19/04/2022 21:18:27,Back,Andrej Martin,3.65,0.3,13141,
19/04/2022 20:31:25,Back,Andrej Martin,2.84,26.99,13196,
19/04/2022 20:31:25,Back,Andrej Martin,2.42,0.85,13174,
19/04/2022 20:19:03,Back,Andrej Martin,2.26,1.12,13199,
19/04/2022 20:19:03,Back,Andrej Martin,2.38,0.58,13139,
19/04/2022 20:15:21,Back,Andrej Martin,2.04,1.93,13190,
19/04/2022 20:14:51,Back,Andrej Martin,1.86,1.65,13198,
19/04/2022 20:14:51,Back,Andrej Martin,1.88,1.36,13173,
19/04/2022 20:05:57,Back,Andrej Martin,1.59,2.42,13191,
19/04/2022 20:05:57,Back,Andrej Martin,1.54,2.22,13171,
19/04/2022 20:04:38,Back,Andrej Martin,1.51,3.91,13186,
19/04/2022 20:00:18,Back,Andrej Martin,1.34,5.89,13185,
19/04/2022 20:00:18,Back,Andrej Martin,1.39,3.62,13192,
19/04/2022 19:59:45,Back,Andrej Martin,1.23,6.2,13193,
19/04/2022 19:48:49,Back,Andrej Martin,1.16,8.86,13195,
19/04/2022 19:29:43,Lay,Andrej Martin,1.1,100,13126,
19/04/2022 19:25:37,Lay,Andrej Martin,1.2,50,13124,
19/04/2022 19:18:06,Lay,Andrej Martin,1.3,20,13127,
19/04/2022 18:50:37,Back,Andrej Martin,1.76,1.05,13137,
19/04/2022 18:41:44,Lay,Andrej Martin,1.4,10,13128,
