Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
19/04/2022 10:34:14,Back,Lukas Rosol,1.16,8.86,11611,
19/04/2022 10:29:57,Back,Filip Horansky,10,0.86,11468,
19/04/2022 10:28:47,Lay,Lukas Rosol,1.1,100,11358,
19/04/2022 10:28:24,Back,Filip Horansky,7.8,0.12,11469,
19/04/2022 10:27:14,Lay,Lukas Rosol,1.2,50,11363,
19/04/2022 10:26:51,Lay,Lukas Rosol,1.3,20,11360,
19/04/2022 10:23:10,Lay,Lukas Rosol,1.4,10,11362,
19/04/2022 10:23:10,Back,Filip Horansky,3.65,0.3,11467,
19/04/2022 10:10:14,Back,Filip Horansky,2.38,0.58,11465,
19/04/2022 10:06:24,Back,Filip Horansky,1.76,1.05,11466,
19/04/2022 09:54:24,Lay,Filip Horansky,1.3,0.135,11359,
19/04/2022 09:51:30,Lay,Filip Horansky,1.4,10,11361,
