Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
09/04/2022 01:57:00,Back,John Isner,1.08,56.29,11978,
09/04/2022 01:52:24,Lay,John Isner,1.14,53.33,11977,
09/04/2022 01:48:51,Back,John Isner,1.1,52.72,11976,
09/04/2022 01:46:05,Lay,John Isner,1.16,50,11975,
09/04/2022 01:40:47,Back,John Isner,1.75,9.24,11974,
09/04/2022 01:36:05,Lay,John Isner,1.96,8.25,11973,
09/04/2022 01:29:39,Back,John Isner,1.98,9.5,11972,
09/04/2022 01:26:28,Lay,John Isner,1.74,10.81,11971,
09/04/2022 01:22:05,Back,John Isner,1.63,11.64,11970,
09/04/2022 01:19:23,Lay,John Isner,1.7,11.27,11969,
09/04/2022 01:04:31,Back,John Isner,1.74,19.39,11968,
09/04/2022 00:59:36,Lay,John Isner,1.3,25.81,11967,
09/04/2022 00:56:41,Back,John Isner,1.24,27.75,11966,
09/04/2022 00:52:19,Lay,John Isner,1.29,26.67,11965,
09/04/2022 00:47:10,Back,John Isner,1.8,9.28,11964,
09/04/2022 00:43:07,Lay,John Isner,1.88,8.89,11963,
09/04/2022 00:39:42,Back,John Isner,1.82,9.18,11962,
09/04/2022 00:36:28,Lay,John Isner,1.9,8.79,11960,
09/04/2022 00:31:39,Back,John Isner,1.83,8.93,11957,
09/04/2022 00:29:27,Lay,John Isner,1.94,8.42,11955,
09/04/2022 00:25:18,Back,John Isner,1.9,8.25,11953,
09/04/2022 00:21:54,Lay,John Isner,2,7.84,11951,
