Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
05/04/2022 18:26:36,Lay,Kamilla Rakhimova,1.1,100,12255,
05/04/2022 18:26:36,Back,Aleksandra Krunic,10,3.86,12702,
05/04/2022 18:26:36,Back,Aleksandra Krunic,10,1.6,12697,
05/04/2022 18:26:36,Back,Aleksandra Krunic,7.8,0.12,12672,
05/04/2022 18:26:36,Back,Aleksandra Krunic,10,0.86,12669,
05/04/2022 17:57:17,Back,Aleksandra Krunic,3.65,0.3,12671,
05/04/2022 17:56:58,Back,Aleksandra Krunic,3.4,0.5,12696,
05/04/2022 17:56:48,Back,Aleksandra Krunic,3.1,0.95,12705,
05/04/2022 17:54:33,Back,Aleksandra Krunic,2.42,0.85,12695,
05/04/2022 17:54:33,Back,Aleksandra Krunic,2.38,0.58,12670,
05/04/2022 17:51:59,Back,Aleksandra Krunic,2.04,1.93,12704,
05/04/2022 17:49:42,Back,Aleksandra Krunic,1.88,1.36,12698,
05/04/2022 17:49:13,Back,Aleksandra Krunic,1.76,1.05,12673,
05/04/2022 17:48:33,Back,Aleksandra Krunic,1.51,3.91,12701,
05/04/2022 17:48:33,Back,Aleksandra Krunic,1.54,2.22,12691,
05/04/2022 17:42:46,Back,Aleksandra Krunic,1.34,5.89,12703,
05/04/2022 17:41:28,Lay,Aleksandra Krunic,1.2,50,12259,
05/04/2022 17:40:48,Back,Kamilla Rakhimova,3.65,0.3,12391,
05/04/2022 17:40:48,Lay,Aleksandra Krunic,1.3,20,12262,
05/04/2022 17:37:01,Lay,Aleksandra Krunic,1.4,10,12261,
05/04/2022 17:37:01,Back,Kamilla Rakhimova,3.4,0.5,12418,
05/04/2022 17:36:11,Back,Kamilla Rakhimova,3.1,0.95,12455,
05/04/2022 17:31:18,Back,Kamilla Rakhimova,2.38,0.58,12390,
05/04/2022 17:31:18,Back,Kamilla Rakhimova,2.42,0.85,12421,
05/04/2022 17:29:05,Back,Kamilla Rakhimova,2.04,1.93,12454,
05/04/2022 17:28:54,Back,Kamilla Rakhimova,1.88,1.36,12420,
05/04/2022 17:12:16,Back,Kamilla Rakhimova,1.76,1.05,12394,
05/04/2022 17:08:39,Back,Kamilla Rakhimova,1.54,2.22,12413,
05/04/2022 17:08:29,Back,Kamilla Rakhimova,1.51,3.91,12451,
05/04/2022 17:06:26,Back,Kamilla Rakhimova,1.34,5.89,12449,
05/04/2022 17:02:34,Lay,Kamilla Rakhimova,1.2,50,12257,
05/04/2022 16:52:18,Lay,Kamilla Rakhimova,1.3,20,12258,
05/04/2022 16:42:48,Lay,Kamilla Rakhimova,1.4,10,12256,
