Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
16/03/2022 06:31:27,Back,Veronika Kudermetova,2.38,0.58,10878,
16/03/2022 06:24:51,Back,Veronika Kudermetova,2.26,1.12,10905,
16/03/2022 06:06:54,Back,Veronika Kudermetova,1.86,1.65,10904,
16/03/2022 06:06:54,Back,Veronika Kudermetova,1.88,1.36,10887,
16/03/2022 05:59:52,Back,Veronika Kudermetova,2.04,1.93,10896,
16/03/2022 05:58:56,Back,Veronika Kudermetova,1.59,2.42,10900,
16/03/2022 05:57:15,Back,Veronika Kudermetova,1.51,3.91,10890,
16/03/2022 05:56:32,Back,Veronika Kudermetova,1.39,3.62,10901,
16/03/2022 05:56:30,Back,Veronika Kudermetova,1.34,5.89,10894,
16/03/2022 05:54:27,Back,Veronika Kudermetova,1.23,6.2,10897,
16/03/2022 05:52:42,Back,Veronika Kudermetova,1.16,8.86,10902,
16/03/2022 05:49:50,Lay,Veronika Kudermetova,1.1,100,10866,
16/03/2022 05:49:09,Lay,Veronika Kudermetova,1.2,50,10869,
16/03/2022 05:44:55,Back,Veronika Kudermetova,1.76,1.05,10879,
16/03/2022 05:41:07,Back,Veronika Kudermetova,1.54,2.22,10882,
16/03/2022 05:39:17,Lay,Veronika Kudermetova,1.3,20,10865,
16/03/2022 05:32:55,Lay,Veronika Kudermetova,1.4,10,10870,
