4/19/2022 09:13:49: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: info = marketName: Sh Mochizuki v Santillan - Match Odds; runnerA: Shintaro Mochizuki; runnerB: Akira Santillan 
4/19/2022 09:13:49: [G_Auto 2] :  Store Value (Shared) for market: aId = 20955040
4/19/2022 09:13:49: [G_Auto 2] :  Store Value (Shared) for market: bId = 8194193
4/20/2022 00:05:29:  Guardian has detected that the market is in-play
4/20/2022 00:05:29:  Guardian has detected that the market is suspended
4/20/2022 00:05:31: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.88; bBsp: 1.49; volume: 1898.93 
4/20/2022 00:05:31: [G_Auto 2] :  Store Text Value (Shared) for market: inplayInfo = aBsp: 2.88; bBsp: 1.49; volume: 1898.93 
4/20/2022 00:05:31:  Guardian has detected that the market is now unsuspended
4/20/2022 00:41:04: [G_Auto 2] :  Store Value (Shared) for market: aFirstSetPrice = 1.47
4/20/2022 00:41:04: [G_Auto 2] :  Store Value (Shared) for market: bFirstSetPrice = 3.15
4/20/2022 00:41:07: [G_Auto 1] :  € 10.00 Back bet placed on Akira Santillan at 3.05. Fully matched at 3.05.  Ref: 10121
4/20/2022 00:41:09: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aPoints = point: 0; games: 0; sets: 1 
4/20/2022 00:41:09: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aServing = serving:1
4/20/2022 00:41:09: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bPoints = point: 0; games: 0; sets: 0 
4/20/2022 00:41:09: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bServing = serving:0
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: price = 3.05
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 10
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 0
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: stake = 10
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 10
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: pl = -0.16
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 1.48
4/20/2022 00:41:09: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 3.1
4/20/2022 00:52:02: [G_Auto 1] :  € 3.00 Back bet placed on Akira Santillan at 6.8. Fully matched at 7.2.  Ref: 10122
4/20/2022 00:52:04: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aPoints = point: 0; games: 2; sets: 1 
4/20/2022 00:52:04: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aServing = serving:1
4/20/2022 00:52:04: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bPoints = point: 0; games: 0; sets: 0 
4/20/2022 00:52:04: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bServing = serving:0
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: price = 7.2
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 13
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 0
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: stake = 3
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 13
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: pl = -6.32
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 1.15
4/20/2022 00:52:04: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 7.8
4/20/2022 00:52:09: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aPoints = point: 0; games: 2; sets: 1 
4/20/2022 00:52:09: [G_Auto 2] :  Store Text Value (Shared) for Shintaro Mochizuki: aServing = serving:1
4/20/2022 00:52:09: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bPoints = point: 0; games: 0; sets: 0 
4/20/2022 00:52:09: [G_Auto 2] :  Store Text Value (Shared) for Akira Santillan: bServing = serving:0
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: price = 7.2
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: totalBack = 13
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: totalLay = 0
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: stake = 3
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: totalStake = 13
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: pl = -5.96
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: currentOddsA = 1.16
4/20/2022 00:52:09: [G_Auto 2] :  Store Value (Shared) for market: currentOddsB = 7.2
4/20/2022 01:16:12:  Guardian has detected that the market is suspended
