Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
16/05/2022 14:22:19,Back,Federico Delbonis,1.16,34.21,10190,
16/05/2022 14:19:00,Lay,Federico Delbonis,1.24,32,10187,
16/05/2022 14:15:15,Back,Federico Delbonis,1.17,36.26,10185,
16/05/2022 14:08:10,Lay,Federico Delbonis,1.22,34.78,10180,
16/05/2022 14:03:24,Back,Federico Delbonis,1.15,38.26,10175,
16/05/2022 13:53:23,Lay,Federico Delbonis,1.21,36.36,10167,
16/05/2022 13:39:30,Back,Federico Delbonis,1.16,39.74,10158,
16/05/2022 13:34:35,Lay,Federico Delbonis,1.21,38.1,10155,
16/05/2022 13:31:59,Back,Federico Delbonis,1.15,38.26,10153,
16/05/2022 13:28:24,Lay,Federico Delbonis,1.21,36.36,10149,
16/05/2022 13:25:19,Back,Federico Delbonis,1.16,36.58,10146,
16/05/2022 13:22:11,Lay,Federico Delbonis,1.22,34.78,10144,
