Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
24/03/2022 23:49:14,Back,Marton Fucsovics,1.23,26.01,12256,
24/03/2022 23:45:12,Lay,Marton Fucsovics,1.32,24.24,12252,
24/03/2022 23:39:23,Back,Marton Fucsovics,1.25,26.62,12247,
24/03/2022 23:33:38,Lay,Marton Fucsovics,1.3,25.81,12243,
24/03/2022 23:28:02,Back,Marton Fucsovics,1.25,27.96,12237,
24/03/2022 23:21:21,Lay,Marton Fucsovics,1.3,26.67,12228,
24/03/2022 23:11:52,Back,Marton Fucsovics,1.22,26.84,12221,
24/03/2022 23:07:58,Lay,Marton Fucsovics,1.31,25,12216,
24/03/2022 23:03:52,Back,Marton Fucsovics,1.72,9.95,12211,
24/03/2022 22:59:54,Lay,Marton Fucsovics,1.86,9.2,12209,
24/03/2022 22:55:37,Back,Marton Fucsovics,1.65,18.18,12205,
24/03/2022 22:50:45,Lay,Marton Fucsovics,1.35,22.22,12200,
24/03/2022 22:42:33,Back,Marton Fucsovics,1.33,20.54,12190,
24/03/2022 22:38:38,Lay,Marton Fucsovics,1.4,19.51,12182,
