Time, Back/Lay, Selection, Odds, Stake, Reference, SP Bet
25/03/2022 20:44:21,Back,Hugo Gaston,1.53,13.45,12630,
25/03/2022 20:40:37,Lay,Hugo Gaston,1.62,12.7,12629,
25/03/2022 20:36:32,Back,Hugo Gaston,1.53,12.62,12625,
25/03/2022 20:33:48,Lay,Hugo Gaston,1.69,11.43,12622,
25/03/2022 20:28:59,Back,Hugo Gaston,1.61,11.45,12617,
25/03/2022 20:27:20,Lay,Hugo Gaston,1.75,10.53,12615,
25/03/2022 20:23:35,Back,Hugo Gaston,1.63,11.85,12611,
25/03/2022 20:20:22,Lay,Hugo Gaston,1.69,11.43,12608,
25/03/2022 20:15:32,Back,Hugo Gaston,1.7,10.45,12605,
25/03/2022 20:11:20,Lay,Hugo Gaston,1.82,9.76,12602,
25/03/2022 19:57:24,Back,John Isner,1.36,20.08,12592,
25/03/2022 19:54:42,Lay,John Isner,1.4,19.51,12589,
25/03/2022 19:51:14,Back,John Isner,1.32,22.28,12585,
25/03/2022 19:48:53,Lay,John Isner,1.36,21.62,12582,
25/03/2022 19:44:42,Back,John Isner,1.31,22.44,12577,
25/03/2022 19:42:06,Lay,John Isner,1.36,21.62,12575,
25/03/2022 19:37:59,Back,John Isner,1.28,23.93,12571,
25/03/2022 19:35:23,Lay,John Isner,1.34,22.86,12567,
25/03/2022 19:27:43,Back,John Isner,1.32,22.28,12556,
25/03/2022 19:25:08,Lay,John Isner,1.36,21.62,12553,
